"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.529804383E1,-1.027256716E-3,-5.677044392E-4,2.006883500E-3
1.530809183E1,-2.037158702E-4,-4.888933036E-4,-6.841646973E-4
1.531813883E1,5.736609455E-4,-2.135224640E-4,-2.611494390E-3
1.532818583E1,7.997965440E-6,1.347518060E-3,6.685382687E-5
1.533823283E1,1.411483856E-3,3.091514809E-4,-1.566462801E-3
1.534828083E1,-1.057337155E-3,-2.338393824E-4,5.110213533E-4
1.535832783E1,-1.278938726E-4,5.581846926E-4,3.975704312E-4
1.536837483E1,1.140855718E-3,-2.494110027E-3,1.677848166E-3
1.537842183E1,1.885741949E-3,3.386149649E-3,-1.709426637E-3
1.538846983E1,-8.475267095E-4,6.475595292E-4,-4.716278985E-3
1.539851683E1,2.428161446E-3,5.420983071E-4,2.811678452E-3
1.540856383E1,-4.592564655E-4,2.067921218E-3,8.271497209E-4
1.541861083E1,1.833991613E-3,-1.281270059E-3,1.112918835E-4
1.542865883E1,5.521816202E-4,6.228438579E-4,-4.508681595E-4
1.543870583E1,2.993573435E-5,-1.281050034E-3,-6.231293082E-5
1.544875283E1,2.040737309E-5,-3.709126031E-4,7.506548427E-4
1.545880083E1,-1.022752724E-3,-1.755756326E-3,-2.304534428E-4
1.546884783E1,6.791423075E-4,2.848245902E-3,-3.596650437E-3
1.547889483E1,-5.765380338E-4,-6.418686826E-5,-7.862166967E-4
1.548894183E1,2.324464731E-5,1.650452497E-3,1.246767351E-3
1.549898983E1,-1.187960966E-3,2.232086845E-3,6.102721673E-4
1.550903683E1,-3.561328631E-4,1.408535754E-3,4.732997622E-4
1.551908383E1,1.591703156E-3,2.352892654E-3,3.156434745E-3
1.552913083E1,1.886135200E-3,-1.097057480E-3,-6.866685580E-4
1.553917883E1,-1.981307054E-3,-2.510663355E-3,-2.238110173E-4
1.554922583E1,-1.083624549E-3,2.121195663E-3,-2.493700013E-4
1.555927283E1,2.164100530E-3,2.331052674E-3,-1.033670967E-3
1.556931983E1,-4.205903970E-4,-2.168947831E-4,1.259985846E-3
1.557936783E1,-2.485502046E-4,-6.145047955E-4,1.577031799E-4
1.558941483E1,3.128003562E-3,-3.090150421E-4,5.403626710E-4
1.559946183E1,6.539267488E-4,1.385820564E-3,-1.081170049E-4
1.560950983E1,-1.885492704E-3,1.235490548E-3,7.030223496E-4
1.561955683E1,1.730547519E-3,-1.374673564E-3,-3.798191901E-4
1.562960383E1,-6.822025171E-4,2.581663197E-3,1.375852851E-3
1.563965083E1,-1.909919782E-3,-4.364972701E-4,-3.277715296E-4
1.564969883E1,-2.854142338E-3,-1.623088145E-3,1.371861668E-3
1.565974583E1,4.313995596E-4,-6.840575952E-4,2.125535859E-3
1.566979283E1,2.712398302E-3,2.273333957E-3,1.553772017E-5
1.567983983E1,-3.454433754E-4,-7.051415741E-5,-3.003133461E-4
1.568988783E1,-1.218016259E-3,2.133398084E-4,1.389056677E-3
1.569993483E1,1.099999063E-3,1.381934970E-3,3.516922006E-3
1.570998183E1,2.950250637E-4,6.590392441E-4,-1.049947459E-4
1.572002883E1,2.018688247E-5,1.636685687E-3,-3.028879408E-3
1.573007683E1,-7.591058966E-4,2.359537873E-3,-1.995090861E-4
1.574012383E1,-1.318636118E-3,1.764055109E-3,1.527284272E-3
1.575017083E1,-1.432141755E-3,2.174259862E-4,-1.138000749E-3
1.576021783E1,3.756119404E-4,5.402012030E-4,-1.116695348E-3
1.577026583E1,2.566794399E-3,2.344581997E-3,-2.152829664E-3
1.578031283E1,-5.994376261E-4,7.088684943E-4,7.129979786E-4
1.579035983E1,-1.112434547E-4,-8.059258689E-4,-1.439269865E-3
1.580040783E1,4.168613814E-4,3.394996747E-4,1.306449063E-3
1.581045483E1,-1.051429077E-3,-4.576374195E-4,-7.398868911E-5
1.582050183E1,3.896724200E-3,1.377014327E-3,8.280237671E-4
1.583054883E1,-6.986317458E-4,2.078917809E-3,8.405209519E-5
1.584059683E1,-4.064829554E-4,-5.248549860E-4,-1.295997994E-3
1.585064383E1,-3.202097723E-4,1.891020453E-3,-5.517122336E-4
1.586069083E1,1.636680914E-3,-8.717551827E-5,2.560243011E-4
1.587073783E1,-1.567341387E-4,6.915894337E-4,5.354997702E-4
1.588078583E1,2.986665349E-4,1.320095500E-3,1.496076584E-4
1.589083283E1,-2.655697521E-3,-1.478070044E-4,-9.811669588E-5
1.590087983E1,1.438646344E-3,1.785648055E-3,-1.162262633E-4
1.591092683E1,1.880035736E-3,9.720411617E-5,-1.025397331E-3
1.592097483E1,-1.275543938E-3,6.713817129E-4,-6.399606355E-5
1.593102183E1,-3.882738529E-4,1.572412788E-3,-9.786558803E-4
1.594106883E1,-2.244763309E-3,2.538816771E-4,-1.378929010E-3
1.595111583E1,-1.125684939E-4,1.868109219E-3,1.947691198E-4
1.596116383E1,1.341250958E-3,1.530420501E-3,-8.060468826E-4
1.597121083E1,-2.571404213E-3,6.412891671E-4,2.410115907E-3
1.598125783E1,1.183919143E-3,2.558765234E-3,1.231134636E-3
1.599130583E1,1.341628609E-3,-1.399186440E-3,1.984008122E-3
1.600135283E1,6.164498627E-4,5.941896234E-4,-8.282901254E-4
1.601139983E1,2.361045917E-3,-1.572062378E-3,-7.095420733E-5
1.602144683E1,-3.417963162E-4,-2.793640015E-4,5.445021670E-4
1.603149483E1,-9.527271613E-4,-1.972254366E-3,9.370897897E-5
1.604154183E1,-2.518399619E-3,1.573478337E-3,-7.899280172E-4
1.605158883E1,1.312330598E-3,2.168878913E-3,-5.342529621E-4
1.606163583E1,6.002013106E-4,1.147023868E-3,-1.134795835E-3
1.607168383E1,-4.908492556E-4,6.378814578E-5,1.087898854E-4
1.608173083E1,2.234097337E-3,2.479008865E-3,-1.021325588E-4
1.609177783E1,-1.708552125E-3,4.065411631E-3,-7.685292512E-4
1.610182483E1,2.565945033E-4,2.233422827E-3,-1.693977742E-3
1.611187283E1,-5.321382778E-4,1.783957123E-3,2.035111887E-3
1.612191983E1,-1.583554316E-3,5.716863088E-4,-3.874175949E-3
1.613196683E1,1.218872843E-3,-4.280451103E-4,1.030063955E-3
1.614201383E1,-1.318853232E-3,2.124594757E-3,-2.874019556E-4
1.615206183E1,-7.080095820E-4,7.155120838E-4,-1.693765284E-3
1.616210883E1,-6.520831957E-4,3.076404333E-3,-1.053807558E-3
1.617215583E1,-1.830740599E-3,-2.285019727E-4,-7.397879381E-4
1.618220383E1,-8.168752538E-4,2.144907136E-3,-5.981076974E-4
1.619225083E1,9.185685776E-4,5.144780735E-4,1.157616032E-3
1.620229783E1,5.137680564E-4,8.500363911E-4,-1.361477189E-4
1.621234483E1,8.592237718E-4,-1.666732132E-4,1.076774439E-3
1.622239283E1,7.279298734E-4,1.237079035E-3,-1.202092739E-3
1.623243983E1,-1.537075732E-4,1.324889832E-3,5.722446367E-4
1.624248683E1,-1.547872438E-3,-7.057703915E-4,-2.292518038E-3
1.625253383E1,-1.855110284E-3,4.904824309E-4,-1.819494646E-4
1.626258221E1,5.081789568E-4,3.541285405E-4,7.320474833E-4
1.627262921E1,-1.761888620E-3,-3.941759933E-4,-5.862838589E-5
1.628267621E1,9.936841670E-4,3.065803088E-3,-2.097278368E-3
1.629272321E1,2.019521547E-3,2.955887467E-4,-1.311747357E-3
1.630277121E1,-1.301972894E-3,1.594146248E-3,2.366877161E-3
1.631281821E1,-1.690791803E-3,1.474049990E-3,-1.204033149E-3
1.632286521E1,-8.444391424E-4,2.661820035E-3,5.536531098E-4
1.633291321E1,3.720556851E-4,3.512633499E-3,-4.707043990E-5
1.634296021E1,-7.502004737E-4,-4.394976422E-4,1.274123788E-3
1.635300721E1,-2.324759495E-3,2.155807335E-3,-1.624010154E-3
1.636305421E1,-5.247290246E-4,8.710982511E-4,-1.625874313E-3
1.637310221E1,1.148283482E-3,-1.779693877E-3,1.700147986E-4
1.638314921E1,7.160524838E-4,-1.245730091E-3,-1.789539005E-3
1.639319621E1,-2.874097554E-4,8.927861927E-4,4.129414447E-5
1.640324321E1,-2.422465943E-3,-1.512048300E-3,6.406800821E-6
1.641329121E1,7.973494940E-5,-3.029056825E-5,-1.672185841E-3
1.642333821E1,7.255515084E-4,-4.473416484E-4,1.785624772E-5
1.643338521E1,-9.451077785E-4,2.085519256E-3,2.289698459E-3
1.644343221E1,-1.305966056E-3,2.386170672E-4,-4.198017996E-4
1.645348021E1,-2.270298777E-3,6.267022109E-4,2.199091949E-3
1.646352721E1,6.687657442E-4,2.190244151E-3,2.978614066E-4
1.647357421E1,4.367255606E-4,-9.894918185E-4,1.275097020E-4
1.648362121E1,-2.140681725E-3,-1.409206074E-3,8.862768300E-5
1.649366921E1,1.106816344E-4,1.358926180E-3,-1.521296799E-4
1.650371621E1,-1.775369048E-3,1.282493467E-3,1.305418322E-3
1.651376321E1,3.454103135E-4,2.150206361E-3,-2.185429912E-4
1.652381021E1,2.264217939E-3,-2.271973644E-4,-1.827891218E-3
1.653385821E1,-3.322492121E-3,-1.714613172E-4,-1.223161351E-3
1.654390521E1,-2.276325831E-4,4.376418889E-3,-2.408268163E-3
1.655395221E1,-1.203346881E-3,-2.233544365E-3,-9.058411233E-4
1.656400021E1,1.286176033E-3,1.191280782E-3,-9.825401939E-4
1.657404721E1,9.222235531E-4,7.023146609E-4,-4.715935793E-4
1.658409421E1,-6.714120973E-4,4.581027897E-4,1.198208425E-3
1.659414121E1,1.637598732E-3,3.311487380E-3,5.037831143E-4
1.660418921E1,1.029332634E-3,-4.992299946E-4,2.208472462E-3
1.661423621E1,4.390124232E-4,-1.713378006E-4,-2.121629659E-4
1.662428321E1,7.842038758E-5,-1.946334611E-3,-1.372502418E-3
1.663433021E1,-2.241729293E-3,7.729526842E-4,-1.305915881E-3
1.664437821E1,8.438092191E-4,2.675248776E-3,-8.233510889E-4
1.665442521E1,2.157470677E-3,-2.815994667E-4,3.577666357E-4
1.666447221E1,-1.556573785E-3,5.266699009E-4,5.668245722E-4
1.667451921E1,1.109539531E-3,2.061640844E-4,-2.769073006E-3
1.668456721E1,5.651894026E-4,3.166533541E-3,3.694624174E-4
1.669461421E1,-2.078997204E-3,1.816392178E-4,-5.174893886E-6
1.670466121E1,-1.276853145E-3,6.807156606E-4,7.596849464E-4
1.671470821E1,8.765314706E-4,-8.601381560E-4,-1.204087632E-3
1.672475621E1,4.895741586E-4,5.294992588E-4,-2.570676152E-4
1.673480321E1,7.699001580E-4,2.637161175E-3,-9.536230937E-5
1.674485021E1,-9.837914258E-4,-2.337264596E-4,3.300188109E-5
1.675489821E1,-6.685121916E-4,-8.082133718E-6,3.288476728E-5
1.676494521E1,8.644033223E-4,1.210812479E-4,-2.664631233E-3
1.677499221E1,-1.328831771E-3,1.194960205E-3,-3.694812767E-5
1.678503921E1,8.781298529E-4,8.894955972E-4,-4.811633844E-4
1.679508721E1,1.749782823E-4,9.856768884E-4,-6.734863855E-4
1.680513421E1,7.307799533E-4,-4.359184531E-4,-5.073051434E-4
1.681518121E1,-1.980941743E-4,7.382122567E-4,-1.374825835E-3
1.682522821E1,-5.770620191E-4,2.162327291E-4,1.672629500E-3
1.683527621E1,3.001662670E-3,7.616254734E-4,-6.151238922E-4
1.684532321E1,1.235846430E-4,-3.750116448E-4,6.599978078E-4
1.685537021E1,3.172431607E-4,1.103590941E-3,-1.300662523E-3
1.686541721E1,-2.256169450E-3,1.121434150E-3,-8.484576829E-4
1.687546521E1,5.889839958E-4,2.078473568E-3,-1.292930916E-3
1.688551221E1,7.029671688E-4,-9.157183813E-4,7.608989254E-4
1.689555921E1,-2.912930213E-4,2.310612006E-3,-1.812298549E-3
1.690560721E1,1.687169308E-3,1.114320010E-3,-1.082059694E-3
1.691565421E1,-1.454544370E-3,-3.314113710E-4,4.009420518E-4
1.692570121E1,1.847509295E-3,1.159426291E-3,1.825999701E-3
1.693574821E1,-1.483534230E-3,1.373250387E-3,9.153799620E-4
1.694579621E1,-3.538213205E-4,-2.331682481E-4,-4.098091740E-4
1.695584321E1,-1.773410011E-3,1.616132562E-3,-3.292874899E-4
1.696589021E1,2.734954469E-4,-1.150359283E-3,-1.032095868E-3
1.697593721E1,-7.889978588E-5,1.549596200E-4,-2.853666665E-3
1.698598521E1,-2.074672841E-3,6.274043117E-4,-1.026212703E-4
1.699603221E1,6.883624010E-4,-5.463160342E-4,-8.710764814E-4
1.700607921E1,6.904928014E-4,1.603653887E-3,-1.581607852E-3
1.701612621E1,-8.200664306E-4,2.606849186E-3,2.917649690E-4
1.702617421E1,1.128388103E-4,1.497109886E-3,1.269677887E-3
1.703622121E1,-6.769690663E-5,3.596823663E-4,1.229441026E-3
1.704626821E1,-1.758213621E-4,5.032266490E-4,-8.733908180E-4
1.705631521E1,1.228891779E-4,1.758618746E-4,1.187356422E-3
1.706636321E1,3.713362850E-3,-2.121380996E-3,2.374860225E-3
1.707641021E1,-4.826509394E-5,-1.256705029E-3,6.857414264E-4
1.708645721E1,-9.963503107E-4,1.656526932E-3,7.115739863E-4
1.709650521E1,1.063824864E-3,1.143799513E-3,-1.333439955E-3
1.710655221E1,-1.276733819E-4,-3.278499935E-5,-1.706548966E-3
1.711659921E1,-5.331265274E-4,8.273374988E-4,8.904675487E-4
1.712664621E1,2.252806444E-3,-1.418772619E-3,4.091905430E-5
1.713669421E1,-1.004880760E-4,-1.900473610E-3,1.311752712E-3
1.714674121E1,4.683630541E-4,2.244625939E-4,-2.748236293E-3
1.715678821E1,1.557134325E-3,5.067100283E-4,1.232613344E-3
1.716683521E1,-3.419248387E-3,-7.013790309E-6,-1.696863794E-3
1.717688321E1,-8.916980587E-4,8.141188882E-4,-7.290379144E-4
1.718693021E1,1.067589503E-3,-1.659243717E-4,1.567139756E-3
1.719697721E1,3.921315074E-4,-2.330123098E-4,5.521946587E-4
1.720702421E1,7.175698411E-4,-1.444484340E-3,6.944076158E-4
1.721707221E1,3.449153155E-4,4.146690480E-5,2.572322264E-4
1.722711921E1,-1.432212186E-3,-6.239640061E-5,7.930602878E-4
1.723716621E1,-1.595660578E-4,-6.140039186E-4,-5.409501027E-4
1.724721421E1,-2.101276768E-3,-1.281125820E-3,9.767850861E-4
1.725726121E1,-2.364405664E-4,2.743588993E-4,-1.436917577E-3
1.726730858E1,2.811813494E-3,-1.910232124E-3,1.598553266E-3
1.727735558E1,-8.333827136E-4,-1.916658366E-4,5.676639266E-4
1.728740358E1,-1.336720074E-3,1.539921504E-3,-1.335463021E-4
1.729745058E1,-1.357364003E-3,-4.447025713E-4,-2.244012430E-4
1.730749758E1,2.996637952E-3,-5.086184246E-4,-7.330649532E-4
1.731754458E1,-7.850327529E-5,-9.996104054E-4,1.157743856E-3
1.732759258E1,-3.008246887E-3,-8.557997062E-4,1.754292287E-3
1.733763958E1,1.445101574E-3,-3.486130852E-3,-1.498394180E-3
1.734768658E1,3.678162117E-3,4.750548396E-4,-1.522895182E-3
1.735773358E1,1.237941673E-3,-2.644648775E-4,8.825897239E-4
1.736778158E1,7.910632994E-4,8.026637370E-4,-1.010118751E-3
1.737782858E1,-1.318844035E-3,-4.869253607E-4,1.389251556E-4
1.738787558E1,2.897053491E-4,-1.183341956E-3,-7.705444004E-4
1.739792258E1,-4.801386967E-5,2.041194355E-3,-3.238848876E-4
1.740797058E1,3.405413590E-4,-4.035875900E-4,-1.097533153E-3
1.741801758E1,5.165673792E-4,4.162130645E-4,-5.920021795E-5
1.742806458E1,-3.011854831E-3,3.472372191E-4,6.265637930E-4
1.743811158E1,-2.136356197E-4,8.880500682E-4,-5.210151430E-4
1.744815958E1,-1.354800188E-3,3.253242467E-4,3.381206188E-4
1.745820658E1,-9.443132440E-4,8.573755622E-6,8.789186832E-4
1.746825358E1,1.740952022E-3,1.031159190E-4,1.312481472E-3
1.747830158E1,3.548793029E-4,-2.995799878E-4,-2.215588000E-3
1.748834858E1,-1.769675873E-5,8.796678158E-4,7.154869381E-4
1.749839558E1,-3.276322968E-5,-1.384691102E-3,1.925238641E-3
1.750844258E1,-1.120398170E-3,2.071293071E-3,8.579343557E-5
1.751849058E1,-7.860483602E-4,-8.430878515E-4,-9.696283378E-4
1.752853758E1,-7.205345901E-4,2.701134654E-4,-1.631956547E-3
1.753858458E1,-1.278396929E-3,3.936077701E-4,2.162186196E-3
1.754863158E1,-1.225666376E-3,-9.374401416E-4,-3.723441623E-4
1.755867958E1,-4.290010547E-4,7.412708364E-4,1.105717383E-4
1.756872658E1,6.343990099E-4,3.860051511E-4,-1.211421331E-3
1.757877358E1,-1.151203644E-3,1.918817870E-3,5.381971132E-4
1.758882058E1,6.075478159E-4,-1.355006127E-3,3.869296052E-4
1.759886858E1,-1.279346179E-4,-1.089553349E-3,-7.215051446E-4
1.760891558E1,-2.520378912E-4,1.387719065E-3,4.183277488E-4
1.761896258E1,-7.704102900E-4,-7.048249245E-5,8.932929486E-4
1.762901058E1,-1.183732878E-3,-1.497404184E-3,9.412295185E-4
1.763905758E1,1.171655022E-4,3.159585176E-4,3.138803877E-4
1.764910458E1,-5.789848510E-4,-4.486350808E-4,2.848519944E-4
1.765915158E1,2.534487983E-3,-3.577702446E-4,-3.886551131E-4
1.766919958E1,7.586919237E-4,-2.173513407E-3,-8.589692879E-4
1.767924658E1,-2.632585121E-3,4.316925770E-4,-1.875496935E-3
1.768929358E1,1.548577799E-3,1.082569128E-3,-1.582282828E-3
1.769934058E1,7.006775122E-4,-1.573653426E-4,1.605699770E-3
1.770938858E1,-6.937535945E-4,-7.909314008E-4,3.348393366E-4
1.771943558E1,-1.378079411E-3,-2.527725883E-6,-7.564756088E-4
1.772948258E1,-1.085131662E-3,-1.435574610E-3,-5.791091826E-4
1.773952958E1,-1.162074041E-3,5.033571506E-4,-1.459910069E-3
1.774957758E1,-1.242767787E-3,-8.604476461E-4,1.201431733E-4
1.775962458E1,-2.323496155E-4,-6.054093828E-4,2.300208667E-3
1.776967158E1,2.310404088E-4,-1.971467864E-4,-3.778026439E-5
1.777971858E1,-3.989865072E-4,-2.594805555E-4,4.502483644E-4
1.778976658E1,-1.876241993E-3,1.508592162E-3,-1.132762991E-4
1.779981358E1,2.700451296E-4,3.415283281E-4,1.074616332E-3
1.780986058E1,1.124120783E-3,6.299486849E-4,2.314583864E-3
1.781990758E1,-7.215887308E-6,-2.128928900E-4,3.704207484E-4
1.782995558E1,6.175995804E-5,1.575527713E-4,3.781439736E-4
1.784000258E1,6.780552212E-4,1.921415795E-3,-1.430082833E-3
1.785004958E1,-2.027716488E-3,-8.554244414E-5,-5.344618112E-4
1.786009758E1,4.669474438E-4,-3.551449627E-3,-1.297220122E-3
1.787014458E1,-2.479307586E-3,2.664581407E-4,-9.520743042E-4
1.788019158E1,-2.511839382E-3,9.419820271E-4,-2.424761420E-3
1.789023858E1,-2.457777038E-3,1.056764275E-3,-4.225969315E-4
1.790028658E1,4.390475806E-3,1.375146559E-3,-3.398628905E-4
1.791033358E1,-1.521209022E-3,3.301223041E-4,-5.659654271E-4
1.792038058E1,-9.765775176E-4,-1.470966963E-4,8.608247153E-4
1.793042758E1,-9.693870088E-4,-1.521566883E-4,-1.442809589E-3
1.794047558E1,-1.055071363E-3,3.796684323E-4,1.628692960E-3
1.795052258E1,8.959604893E-4,-1.506382134E-3,-5.417831708E-4
1.796056958E1,1.459405292E-3,-6.618140033E-4,-1.170946285E-3
1.797061658E1,-5.994845415E-4,-9.933775291E-4,1.901009819E-3
1.798066458E1,1.015090616E-3,-2.128297230E-3,-7.280686405E-4
1.799071158E1,-2.539055422E-4,3.517071716E-3,-1.435137819E-3
1.800075858E1,2.427971922E-4,-2.333201119E-4,1.135722268E-3
1.801080558E1,3.810152411E-4,-1.605114317E-3,1.346910838E-3
1.802085358E1,-2.488417085E-4,-3.634183086E-4,-9.394881781E-4
1.803090058E1,2.020970453E-3,1.529023983E-3,-1.282503363E-3
1.804094758E1,-2.083317842E-3,-3.812338109E-4,-2.987650223E-4
1.805099558E1,3.469432704E-5,8.725824300E-4,5.012485199E-4
1.806104258E1,6.505220663E-4,1.393790822E-3,-9.813006036E-4
1.807108958E1,-3.295212518E-4,1.301207813E-4,4.751824308E-4
1.808113658E1,1.328019425E-4,-1.187762129E-3,-1.440652646E-3
1.809118458E1,6.356067024E-4,1.180054503E-3,-1.002029981E-3
1.810123158E1,2.172796521E-4,-1.266401378E-3,1.011478715E-3
1.811127858E1,-7.688887417E-4,-1.603291254E-3,2.149447333E-3
1.812132558E1,-2.127718180E-4,1.246245345E-3,-1.578738797E-3
1.813137358E1,6.144060753E-4,-7.106453995E-4,-9.435748216E-4
1.814142058E1,2.253832994E-3,-3.487817594E-4,2.553926315E-4
1.815146758E1,-1.124120550E-3,-2.233234700E-3,1.075113658E-3
1.816151458E1,-1.262128935E-3,-2.666396904E-4,-9.829183109E-4
1.817156258E1,-1.416592393E-3,-2.715682611E-3,1.880245982E-3
1.818160958E1,7.853342686E-4,-1.595409354E-3,1.218005549E-3
1.819165658E1,1.213570591E-3,-5.024322309E-5,-2.688372042E-4
1.820170458E1,-8.574593812E-5,-5.645021447E-4,-9.783951100E-4
1.821175158E1,1.748905750E-3,4.022252979E-4,-1.621814794E-3
1.822179858E1,6.486496422E-4,9.292154573E-6,1.195386285E-3
1.823184558E1,5.221494939E-4,-2.703936305E-3,4.350536037E-4
1.824189358E1,8.600135334E-4,2.488862956E-4,6.289675366E-4
1.825194058E1,7.039522752E-4,-1.113320701E-3,-1.353755593E-3
1.826198758E1,-3.144996008E-4,4.445632221E-4,-1.938943518E-3
1.827203371E1,1.216817880E-3,-7.376139401E-4,7.628335152E-4
1.828208171E1,2.502543852E-3,-2.390071983E-3,9.017703123E-4
1.829212871E1,-1.108968747E-3,-1.874750247E-3,9.891223162E-4
1.830217571E1,-1.807534136E-4,-1.850028057E-3,-1.845993917E-3
1.831222271E1,-2.862556605E-3,-1.189734321E-4,-9.117568843E-4
1.832227071E1,-2.389819827E-3,2.090484835E-3,-1.575725153E-3
1.833231771E1,2.111188835E-3,-1.805719920E-3,1.241100254E-3
1.834236471E1,1.690824050E-3,1.181639847E-3,-1.590907108E-3
1.835241171E1,1.826761290E-4,-2.576346742E-3,-1.365549397E-4
1.836245971E1,-2.426252468E-3,3.083454212E-4,9.416649118E-4
1.837250671E1,-2.540235640E-3,-1.341482857E-3,-1.647193916E-3
1.838255371E1,-2.400057623E-3,1.072357059E-3,1.109793317E-3
1.839260071E1,-5.086807068E-4,-3.420477151E-4,8.554174565E-5
1.840264871E1,-1.458559418E-3,-5.462006666E-4,1.283965539E-4
1.841269571E1,-5.126046017E-4,-3.062498872E-4,-1.623963355E-3
1.842274271E1,-7.562289247E-4,1.382039627E-4,-1.259170938E-3
1.843279071E1,-2.531578066E-4,1.488160342E-3,-2.872513840E-3
1.844283771E1,2.087480854E-3,-1.737330342E-3,-2.744876780E-3
1.845288471E1,6.869244389E-4,-8.052239427E-4,-3.389627906E-3
1.846293171E1,1.050542574E-3,-1.123168622E-3,-9.127357043E-5
1.847297971E1,-2.112631919E-4,-1.184155000E-3,1.518341247E-3
1.848302671E1,8.727749810E-4,-2.746259794E-3,7.160124369E-5
1.849307371E1,3.394522239E-3,-1.969682053E-3,-5.593015812E-4
1.850312071E1,2.238428220E-3,-2.678730525E-4,-1.549767214E-3
1.851316871E1,-3.617745824E-5,1.517510042E-3,2.156423870E-4
1.852321571E1,1.260034507E-3,-2.410346642E-4,-1.462271903E-3
1.853326271E1,8.038349915E-4,6.505916826E-4,1.327655511E-3
1.854330971E1,1.017249655E-3,-1.171219395E-3,1.558599062E-3
1.855335771E1,1.163457287E-3,9.854084346E-4,1.702930313E-4
1.856340471E1,-2.392993541E-3,-1.458027051E-3,-2.475271933E-3
1.857345171E1,1.236096025E-3,-9.221991058E-4,1.499762293E-3
1.858349971E1,-3.180340864E-4,-1.093011466E-3,3.633024171E-4
1.859354671E1,-1.355335349E-3,7.160737878E-4,-7.413767744E-4
1.860359371E1,5.748504773E-4,-1.476179459E-3,-2.552601276E-3
1.861364071E1,-1.345288591E-3,7.427663077E-4,1.058112364E-3
1.862368871E1,-1.516196877E-3,-1.000320772E-4,-4.180818796E-4
1.863373571E1,4.446886014E-4,-1.188199618E-3,-4.830630496E-4
1.864378271E1,-1.800551545E-4,-2.521568444E-3,1.889404142E-3
1.865382971E1,-1.461035572E-3,6.659692153E-4,5.343875382E-4
1.866387771E1,-1.129818498E-3,-1.525264466E-3,-4.623294808E-5
1.867392471E1,-3.036641749E-3,2.001027111E-3,6.464552134E-4
1.868397171E1,-3.144874936E-4,7.249248447E-4,-1.197087811E-3
1.869401871E1,-5.874615163E-4,-1.352762338E-4,-3.166466486E-4
1.870406671E1,-1.143824775E-4,-1.531464746E-3,-1.787676127E-3
1.871411371E1,-2.618020168E-3,-5.090771592E-4,-3.491034033E-3
1.872416071E1,-1.513650408E-3,2.969545545E-3,-2.640759107E-3
1.873420771E1,1.521554310E-3,-2.195921727E-3,7.092312444E-4
1.874425571E1,-1.041143783E-3,-5.779272760E-4,-8.246509824E-4
1.875430271E1,-3.445978276E-3,-1.067416277E-3,-2.432934009E-3
1.876434971E1,-1.490382710E-3,-9.575585136E-4,2.756588161E-3
1.877439671E1,1.060925657E-3,-1.404969604E-3,-2.961751539E-3
1.878444471E1,-2.522747964E-3,-4.300769651E-4,1.851848094E-3
1.879449171E1,1.673062332E-3,6.311926991E-4,6.662087981E-4
1.880453871E1,1.441534143E-3,-6.009122590E-4,3.437160049E-4
1.881458671E1,-1.131611993E-3,-6.842691801E-4,-5.868752487E-5
1.882463371E1,3.327531740E-4,-3.814877127E-4,-7.581228856E-4
1.883468071E1,-6.137341261E-4,1.186538721E-4,-3.654843196E-3
1.884472771E1,-3.309164895E-4,-6.196540198E-4,2.174710855E-3
1.885477571E1,3.175630700E-4,-1.028449275E-3,-5.614208058E-4
1.886482271E1,-2.222378273E-3,-4.747878411E-4,-1.220996026E-3
1.887486971E1,9.430549107E-4,1.582455589E-4,-1.836452633E-3
1.888491671E1,-9.119071765E-4,3.029650543E-4,-2.969824942E-3
1.889496471E1,-1.655239612E-5,1.567575382E-4,-1.118661603E-3
1.890501171E1,2.288759919E-3,-2.053695498E-4,-1.462529413E-3
1.891505871E1,-1.378679182E-3,-2.108464483E-3,1.667217351E-3
1.892510571E1,-1.893996727E-3,-8.848874131E-4,1.976324711E-4
1.893515371E1,1.942553092E-3,-1.440689201E-3,3.638969269E-3
1.894520071E1,6.509746891E-4,1.258807606E-3,2.134868409E-4
1.895524771E1,-2.197276102E-3,1.019122894E-3,-6.850638893E-4
1.896529571E1,-5.226895446E-4,4.657971440E-4,-3.392924555E-5
1.897534271E1,2.347133122E-4,2.815504093E-3,-3.756495658E-3
1.898538971E1,-1.031701919E-3,-5.323763471E-4,1.111329300E-3
1.899543671E1,-1.601085765E-3,3.009267384E-4,4.739640281E-5
1.900548471E1,-5.042533157E-4,-2.124153543E-3,5.666932557E-4
1.901553171E1,1.039048424E-3,-3.084104974E-4,3.840008285E-4
1.902557871E1,-1.007013139E-3,-2.709229477E-3,-1.239434816E-3
1.903562571E1,2.229865640E-5,-6.497697905E-5,-1.459944528E-3
1.904567371E1,-5.415332271E-4,7.996441564E-4,1.537799137E-3
1.905572071E1,-2.046433510E-4,-1.129017095E-3,-6.438626442E-4
1.906576771E1,-1.698639244E-4,1.881878939E-3,-1.424935414E-3
1.907581471E1,1.309532672E-5,-1.639086287E-3,-6.691303570E-4
1.908586271E1,-1.400123467E-3,-2.866885625E-4,-2.109142952E-5
1.909590971E1,6.914255209E-5,-3.732412588E-4,3.703935072E-4
1.910595671E1,-2.804696560E-4,-1.585565507E-3,1.594202593E-3
1.911600371E1,-2.670923015E-3,-1.596484566E-3,-7.485803217E-4
