"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.683980058E1,1.221694112E0,-2.940450013E-1,1.303379917E1
3.684231380E1,1.331287146E0,-4.234008193E-1,1.297690582E1
3.684482709E1,1.450462222E0,-4.569375217E-1,1.297690582E1
3.684734032E1,1.531908512E0,-5.377849340E-1,1.297211552E1
3.684985354E1,1.617546916E0,-4.850844145E-1,1.300565147E1
3.685236677E1,1.698394299E0,-4.994572699E-1,1.301044273E1
3.685488005E1,1.731930971E0,-5.042482615E-1,1.296732426E1
3.685739328E1,1.722349048E0,-5.617397428E-1,1.301463509E1
3.685990651E1,1.731930971E0,-5.138301253E-1,1.303858948E1
3.686241979E1,1.684620261E0,-4.898753762E-1,1.296732426E1
3.686493302E1,1.646292686E0,-4.521465898E-1,1.294336987E1
3.686744625E1,1.588801146E0,-4.898753762E-1,1.285353947E1
3.686995948E1,1.536699533E0,-4.138189256E-1,1.283437538E1
3.687247276E1,1.379196763E0,-4.042370021E-1,1.280562973E1
3.687498599E1,1.260021687E0,-4.186098874E-1,1.269663525E1
3.687749922E1,1.155219555E0,-3.659093380E-1,1.258225060E1
3.688001250E1,1.088146091E0,-3.275817037E-1,1.247325706E1
3.688252573E1,1.007298708E0,-3.323726356E-1,1.231635284E1
3.688503896E1,8.785417676E-1,-2.844630778E-1,1.209776592E1
3.688755219E1,7.641576529E-1,-2.557173371E-1,1.182707691E1
3.689006547E1,6.449825764E-1,-2.323614210E-1,1.162286186E1
3.689257870E1,5.587453842E-1,-2.179885507E-1,1.138990116E1
3.689509193E1,4.970617890E-1,-1.940337569E-1,1.120904255E1
3.689760521E1,4.162144065E-1,-1.940337569E-1,1.100003719E1
3.690011844E1,3.730957806E-1,-1.892428100E-1,1.083355141E1
3.690263167E1,3.347681165E-1,-1.844518483E-1,1.063891888E1
3.690514490E1,2.730845511E-1,-1.796608865E-1,1.049159718E1
3.690765818E1,2.012201995E-1,-1.509151459E-1,1.027300930E1
3.691017141E1,1.820563674E-1,-1.317513138E-1,1.012089729E1
3.691268464E1,8.683609962E-2,-8.384174854E-2,9.978365898E0
3.691519792E1,8.204513788E-2,-5.030504987E-2,9.902309418E0
3.691771115E1,9.641800821E-2,-9.342366457E-2,9.902309418E0
3.692022438E1,2.036156692E-2,-1.077965349E-1,9.874162674E0
3.692273761E1,-1.796608977E-2,-5.030504987E-2,9.887936592E0
3.692525089E1,-8.444061875E-2,-5.988696218E-2,9.997529984E0
3.692776412E1,-1.083954051E-1,-1.221694052E-1,1.008795929E1
3.693027735E1,-1.802597642E-1,-1.892428100E-1,1.016401577E1
3.693279063E1,-2.994348109E-1,-2.084066272E-1,1.026342773E1
3.693530386E1,-2.898529172E-1,-2.221806347E-1,1.043949509E1
3.693781709E1,-3.185986578E-1,-3.227907419E-1,1.052513409E1
3.694033032E1,-3.802822232E-1,-4.042370021E-1,1.066766453E1
3.694284360E1,-4.611296058E-1,-4.234008193E-1,1.074372101E1
3.694535683E1,-4.521465898E-1,-4.611296058E-1,1.084313393E1
3.694787005E1,-4.755024910E-1,-4.467567503E-1,1.094314480E1
3.695038334E1,-4.850844145E-1,-4.515477121E-1,1.098087406E1
3.695289656E1,-4.569375217E-1,-4.611296058E-1,1.103297520E1
3.695540979E1,-4.755024910E-1,-4.659205675E-1,1.106651211E1
3.695792302E1,-4.665194452E-1,-4.234008193E-1,1.109046650E1
3.696043630E1,-4.755024910E-1,-4.090279639E-1,1.106172085E1
3.696294953E1,-4.755024910E-1,-4.090279639E-1,1.099524689E1
3.696546276E1,-5.090391636E-1,-3.994460404E-1,1.094793606E1
3.696797604E1,-5.329939723E-1,-3.371635973E-1,1.086229706E1
3.697048927E1,-5.425758958E-1,-3.275817037E-1,1.076707745E1
3.697300250E1,-5.665307045E-1,-2.988359630E-1,1.065329170E1
3.697551573E1,-6.138413548E-1,-2.173896730E-1,1.052453518E1
3.697802901E1,-6.761237979E-1,-1.940337569E-1,1.043470478E1
3.698054224E1,-6.761237979E-1,-2.269715965E-1,1.026342773E1
3.698305547E1,-7.378073931E-1,-1.509151459E-1,1.001609421E1
3.698556875E1,-7.521802783E-1,-1.317513138E-1,9.802298546E0
3.698808198E1,-7.713440657E-1,-1.269603670E-1,9.650185585E0
3.699059521E1,-8.384174705E-1,-1.077965349E-1,9.413032532E0
3.699310844E1,-8.288355470E-1,-7.425983250E-2,9.222592354E0
3.699562172E1,-8.048807979E-1,-5.030504987E-2,9.023168564E0
3.699813495E1,-8.096717596E-1,-2.155930735E-2,8.728525162E0
3.700064818E1,-8.336265087E-1,3.593217954E-2,8.524310112E0
3.700316146E1,-8.617734313E-1,8.803384006E-2,8.291350365E0
3.700567469E1,-8.336265087E-1,1.886439323E-1,8.063180923E0
3.700818792E1,-8.665643334E-1,1.646891534E-1,7.911067963E0
3.701070115E1,-8.384174705E-1,2.694913447E-1,7.811655521E0
3.701321443E1,-8.240446448E-1,3.030280471E-1,7.635587692E0
3.701572766E1,-8.144627213E-1,4.036381245E-1,7.621214867E0
3.701824089E1,-8.096717596E-1,4.940674603E-1,7.502638817E0
3.702075417E1,-8.857281804E-1,5.132312775E-1,7.502638817E0
3.702326740E1,-9.336377382E-1,6.377961636E-1,7.459520340E0
3.702578063E1,-8.809372187E-1,7.186435461E-1,7.473893166E0
3.702829386E1,-8.905191422E-1,8.096717596E-1,7.507429600E0
3.703080714E1,-8.479993939E-1,9.294456840E-1,7.526593685E0
3.703332037E1,-8.575813174E-1,1.043829799E0,7.602650166E0
3.703583354E1,-8.623722792E-1,1.196541548E0,7.626006126E0
3.703834677E1,-8.809372187E-1,1.297151685E0,7.782909870E0
3.704086000E1,-8.575813174E-1,1.340270281E0,7.901485920E0
3.704337318E1,-8.809372187E-1,1.349852204E0,8.044016838E0
3.704588641E1,-8.767451644E-1,1.435490489E0,8.200921059E0
3.704839964E1,-9.001010656E-1,1.445072412E0,8.348242760E0
3.705091287E1,-8.192536831E-1,1.469027162E0,8.514728546E0
3.705342604E1,-7.809259892E-1,1.473818183E0,8.747688293E0
3.705593927E1,-7.761350274E-1,1.464236259E0,8.861474037E0
3.705845250E1,-7.048695683E-1,1.430699587E0,8.980050087E0
3.706096573E1,-6.000673771E-1,1.388179779E0,9.151327133E0
3.706347891E1,-5.329939723E-1,1.335479259E0,9.279484749E0
3.706599214E1,-5.030505061E-1,1.248044372E0,9.323801041E0
3.706850537E1,-4.790956974E-1,1.229479313E0,9.414230347E0
3.707101860E1,-3.072201312E-1,1.234270334E0,9.504060745E0
3.707353177E1,-2.119998485E-1,1.195942640E0,9.561553001E0
3.707604500E1,-1.455253214E-1,1.171987891E0,9.608862877E0
3.707855823E1,-6.407905370E-2,1.171987891E0,9.656173706E0
3.708107141E1,-2.155930735E-2,1.152824044E0,9.727439880E0
3.708358464E1,1.503162831E-1,1.090541601E0,9.751394272E0
3.708609787E1,2.215817720E-1,1.000112295E0,9.770558357E0
3.708861110E1,3.030280471E-1,1.004903197E0,9.827450752E0
3.709112427E1,3.886663914E-1,9.617846608E-1,9.908298492E0
3.709363750E1,4.599318802E-1,9.138750434E-1,9.922671318E0
3.709615073E1,5.695250034E-1,8.851293325E-1,9.922671318E0
3.709866396E1,5.838978887E-1,8.372197747E-1,9.993936539E0
3.710117714E1,6.413893700E-1,7.372085452E-1,9.998727798E0
3.710369037E1,7.701463699E-1,7.180446982E-1,1.001250172E1
3.710620360E1,8.366208673E-1,7.180446982E-1,1.000351810E1
3.710871682E1,8.509937525E-1,6.988808513E-1,1.002687454E1
3.711123000E1,8.845304251E-1,6.509712934E-1,9.950818062E0
3.711374323E1,9.893326163E-1,6.461803317E-1,9.974772453E0
3.711625646E1,1.037242174E0,6.222255230E-1,9.989145279E0
3.711876964E1,1.103716731E0,6.222255230E-1,9.917880058E0
3.712128287E1,1.146835327E0,6.318074465E-1,9.893925667E0
3.712379610E1,1.180372000E0,5.886888504E-1,9.832242012E0
3.712630932E1,1.208518982E0,5.557510257E-1,9.699292183E0
3.712882250E1,1.251637578E0,5.413781404E-1,9.618445396E0
3.713133573E1,1.303739190E0,5.317962170E-1,9.556761742E0
3.713384896E1,1.337275863E0,5.701239109E-1,9.551970482E0
3.713636219E1,1.366021633E0,5.844967365E-1,9.442377090E0
3.713887537E1,1.423513174E0,5.749148726E-1,9.409440041E0
3.714138860E1,1.394767404E0,5.509600639E-1,9.375903130E0
3.714390182E1,1.451660037E0,5.317962170E-1,9.223790169E0
3.714641505E1,1.442078114E0,5.557510257E-1,9.223790169E0
3.714892823E1,1.446869016E0,5.701239109E-1,9.195643425E0
3.715144146E1,1.470823884E0,5.934798121E-1,9.129168510E0
3.715395469E1,1.446869016E0,6.030617356E-1,9.053112030E0
3.715646787E1,1.489987612E0,6.605532169E-1,9.019575119E0
3.715898110E1,1.466032863E0,6.222255230E-1,8.929145813E0
3.716149432E1,1.470823884E0,6.988808513E-1,8.910581589E0
3.716400755E1,1.504360557E0,6.653441787E-1,8.881835938E0
3.716652073E1,1.480405688E0,6.892989278E-1,8.853090286E0
3.716903396E1,1.504360557E0,6.797170639E-1,8.800988197E0
3.717154719E1,1.489987612E0,7.228356600E-1,8.744095802E0
3.717406042E1,1.470823884E0,7.228356600E-1,8.734513283E0
3.717657360E1,1.470823884E0,7.276266217E-1,8.672829628E0
3.717908682E1,1.475614786E0,7.372085452E-1,8.710558891E0
3.718160005E1,1.551671267E0,7.324175835E-1,8.729722977E0
3.718411328E1,1.504360557E0,8.132649660E-1,8.658456802E0
3.718662646E1,1.546880245E0,7.994909883E-1,8.634502411E0
3.718913969E1,1.566044092E0,8.042819500E-1,8.648875237E0
3.719165292E1,1.561253190E0,8.899202943E-1,8.644083977E0
3.719416610E1,1.594789863E0,9.713665247E-1,8.668039322E0
3.719667933E1,1.589998841E0,1.014485121E0,8.606355667E0
3.719919255E1,1.585207939E0,1.047423005E0,8.520717621E0
3.720170578E1,1.609162688E0,1.057004929E0,8.535090446E0
3.720421896E1,1.652281284E0,1.057004929E0,8.430288315E0
3.720673219E1,1.599580765E0,1.157614946E0,8.339859009E0
3.720924542E1,1.561253190E0,1.157614946E0,8.287756920E0
3.721175865E1,1.561253190E0,1.200733662E0,8.211700439E0
3.721427183E1,1.546880245E0,1.234270334E0,8.192536354E0
3.721678505E1,1.551671267E0,1.243852258E0,8.126062393E0
3.721929828E1,1.556462169E0,1.324699640E0,8.064378738E0
3.722181151E1,1.528315306E0,1.358236313E0,7.907474518E0
3.722432469E1,1.528315306E0,1.334281564E0,7.826627254E0
3.722683792E1,1.570835114E0,1.324699640E0,7.741587639E0
3.722935115E1,1.570835114E0,1.348654389E0,7.674514294E0
3.723186433E1,1.580416918E0,1.386982083E0,7.608039856E0
3.723437755E1,1.509151459E0,1.410936832E0,7.551147461E0
3.723689078E1,1.546880245E0,1.444473505E0,7.484672546E0
3.723940401E1,1.499569535E0,1.473219275E0,7.479881763E0
3.724191719E1,1.485196710E0,1.520529985E0,7.536774158E0
3.724443042E1,1.409140229E0,1.506157160E0,7.527791500E0
3.724694365E1,1.432496190E0,1.554066658E0,7.513418674E0
3.724945688E1,1.370812654E0,1.635512948E0,7.636785507E0
3.725197005E1,1.346857786E0,1.630722046E0,7.670322418E0
3.725448328E1,1.332484961E0,1.678631544E0,7.665531158E0
3.725699651E1,1.275592327E0,1.697795391E0,7.679305553E0
3.725950974E1,1.251637578E0,1.735524178E0,7.774525642E0
3.726202292E1,1.237264633E0,1.730733275E0,7.812853336E0
3.726453615E1,1.266010404E0,1.783433795E0,7.821836472E0
3.726704938E1,1.242055655E0,1.903207660E0,7.897892952E0
3.726956255E1,1.308530211E0,1.922371507E0,7.907474518E0
3.727207578E1,1.366021633E0,1.950518370E0,7.945802212E0
3.727458901E1,1.380394459E0,2.017591715E0,7.988322258E0
3.727710224E1,1.422914267E0,1.974473238E0,8.083541870E0
3.727961542E1,1.370812654E0,1.917580605E0,8.182954788E0
3.728212865E1,1.332484961E0,1.993636966E0,8.263802528E0
3.728464188E1,1.322903037E0,1.974473238E0,8.339859009E0
3.728715511E1,1.289366364E0,1.950518370E0,8.459033966E0
3.728966828E1,1.275592327E0,1.888834834E0,8.530299187E0
3.729218151E1,1.261219501E0,1.893625736E0,8.672829628E0
3.729469474E1,1.266010404E0,1.864880085E0,8.791406631E0
3.729720797E1,1.237264633E0,1.840925217E0,8.896208763E0
3.729972115E1,1.222891808E0,1.879252911E0,8.919564247E0
3.730223438E1,1.218100786E0,1.788224697E0,9.024366379E0
3.730474761E1,1.242055655E0,1.754688025E0,9.147733688E0
3.730726078E1,1.232473731E0,1.702586412E0,9.214208603E0
3.730977401E1,1.156417251E0,1.649885893E0,9.371111870E0
3.731228724E1,1.170191288E0,1.611558199E0,9.513643265E0
3.731480047E1,1.160609365E0,1.592394352E0,9.560954094E0
3.731731365E1,1.156417251E0,1.515739083E0,9.737021446E0
3.731982688E1,1.118089557E0,1.487592220E0,9.850806236E0
3.732234011E1,1.132462502E0,1.458846450E0,1.000291920E1
3.732485334E1,1.132462502E0,1.363027334E0,1.010772133E1
3.732736651E1,1.079761982E0,1.363027334E0,1.024546146E1
3.732987974E1,1.041434288E0,1.329490542E0,1.033110046E1
3.733239297E1,1.022869349E0,1.253434181E0,1.044967651E1
3.733490620E1,1.036643386E0,1.286371946E0,1.059699821E1
3.733741938E1,1.046225309E0,1.224688411E0,1.079642200E1
3.733993261E1,9.845416546E-1,1.152824044E0,1.097728062E1
3.734244584E1,9.797507524E-1,1.133660197E0,1.109585667E1
3.734495901E1,9.845416546E-1,1.143242121E0,1.133839893E1
3.734747224E1,9.941235781E-1,1.114496350E0,1.145218372E1
3.734998547E1,1.079761982E0,1.028858066E0,1.156656837E1
3.735249870E1,1.094134808E0,1.033648968E0,1.168514442E1
3.735501188E1,1.170191288E0,1.004903197E0,1.178036499E1
3.735752511E1,1.294157267E0,1.004903197E0,1.191331387E1
3.736003834E1,1.442078114E0,1.019276142E0,1.214148331E1
3.736255157E1,1.618744612E0,1.033648968E0,1.228401375E1
3.736506474E1,1.752292514E0,1.095332623E0,1.236965275E1
3.736757797E1,1.790021300E0,1.148033142E0,1.226964092E1
3.737009120E1,1.785230398E0,1.148033142E0,1.205105400E1
3.737260443E1,1.737919688E0,1.119287372E0,1.167556286E1
3.737511761E1,1.713964939E0,9.378298521E-1,1.120545006E1
3.737763084E1,1.604371786E0,7.276266217E-1,1.061137104E1
3.738014406E1,1.413332343E0,5.892876983E-1,1.015503216E1
3.738265724E1,1.266010404E0,4.216042161E-1,9.827450752E0
3.738517047E1,1.036643386E0,2.832653522E-1,9.547180176E0
3.738768370E1,8.414118290E-1,1.449264586E-1,9.475914001E0
3.739019693E1,6.599543095E-1,-1.796608977E-2,9.471123695E0
3.739271011E1,5.311973691E-1,-1.802597642E-1,9.584908485E0
3.739522334E1,3.407568336E-1,-1.850507110E-1,9.627428055E0
3.739773656E1,3.215929866E-1,-1.850507110E-1,9.874761581E0
3.740024979E1,2.694913447E-1,-5.090392008E-2,1.018377781E1
3.740276297E1,2.832653522E-1,9.701687843E-2,1.043051243E1
3.740527620E1,3.934573531E-1,2.257738560E-1,1.070180035E1
3.740778943E1,4.647228420E-1,3.695025742E-1,1.109585667E1
3.741030266E1,5.359883308E-1,4.790956974E-1,1.141445541E1
3.741281584E1,6.126436591E-1,6.228244305E-1,1.168993568E1
3.741532906E1,7.126548886E-1,7.228356600E-1,1.191810417E1
3.741784229E1,7.557734847E-1,8.330276608E-1,1.221274853E1
3.742035547E1,8.414118290E-1,8.995022178E-1,1.241217232E1
3.742286870E1,8.126661181E-1,9.569936991E-1,1.250739193E1
3.742538193E1,8.174570799E-1,9.186660051E-1,1.259303093E1
3.742789516E1,8.270389438E-1,7.755361795E-1,1.273556137E1
3.743040834E1,8.941123486E-1,6.797170639E-1,1.288288403E1
3.743292156E1,8.941123486E-1,5.749148726E-1,1.305356121E1
3.743543479E1,9.414230585E-1,4.503499568E-1,1.313440895E1
3.743794802E1,9.653778672E-1,3.215929866E-1,1.320567417E1
3.744046120E1,1.036643386E0,9.701687843E-2,1.330568600E1
3.744297443E1,1.094134808E0,-8.923157305E-2,1.347157288E1
3.744548766E1,1.127671480E0,-2.850619555E-1,1.367638588E1
3.744800089E1,1.194146037E0,-4.144177735E-1,1.379496193E1
3.745051406E1,1.242055655E0,-6.006662250E-1,1.391353798E1
3.745302729E1,1.332484961E0,-7.342141867E-1,1.409439659E1
3.745554052E1,1.337275863E0,-8.635700345E-1,1.431298447E1
3.745805370E1,1.322903037E0,-9.635812640E-1,1.442197895E1
3.746056693E1,1.313321114E0,-1.011490822E0,1.455971813E1
3.746308016E1,1.251637578E0,-1.035445571E0,1.471662235E1
3.746559339E1,1.198937058E0,-1.136055708E0,1.484058857E1
3.746810656E1,1.098925829E0,-1.078564167E0,1.496395588E1
3.747061979E1,1.046225309E0,-9.827450514E-1,1.509211349E1
3.747313302E1,9.126773477E-1,-8.731519580E-1,1.520649815E1
3.747564625E1,7.791293859E-1,-8.396152258E-1,1.523464489E1
3.747815943E1,6.887000799E-1,-7.150503397E-1,1.519691563E1
3.748067266E1,5.126324296E-1,-6.198300719E-1,1.520649815E1
3.748318589E1,3.742935359E-1,-5.575476289E-1,1.513044167E1
3.748569912E1,2.119998485E-1,-4.287906587E-1,1.499210262E1
3.748821229E1,4.970617965E-2,-3.425534368E-1,1.479747009E1
3.749072552E1,-8.384174854E-2,-2.090055048E-1,1.460762787E1
3.749323875E1,-1.934348941E-1,-4.132200405E-2,1.430819321E1
3.749575193E1,-3.174009025E-1,9.701687843E-2,1.406086063E1
3.749826516E1,-3.934573531E-1,2.161919326E-1,1.368117714E1
3.750077839E1,-4.749036133E-1,2.784743905E-1,1.333862305E1
3.750329162E1,-5.605419874E-1,2.976382077E-1,1.291582108E1
3.750580479E1,-6.036605835E-1,3.838754296E-1,1.244091797E1
3.750831802E1,-6.509712934E-1,4.503499568E-1,1.205105400E1
3.751083125E1,-6.797170639E-1,4.078302085E-1,1.166598034E1
3.751334448E1,-6.557622552E-1,3.742935359E-1,1.127671528E1
3.751585766E1,-6.605532169E-1,4.078302085E-1,1.092937088E1
3.751837089E1,-5.892876983E-1,4.503499568E-1,1.066347313E1
3.752088412E1,-5.844967365E-1,4.551409185E-1,1.032630920E1
3.752339735E1,-5.365871787E-1,5.030505061E-1,1.012209415E1
3.752591052E1,-4.838866591E-1,4.982595444E-1,9.922072411E0
3.752842375E1,-4.605307579E-1,4.934685826E-1,9.746603012E0
3.753093698E1,-3.886663914E-1,4.886776209E-1,9.632219315E0
3.753345016E1,-3.509376049E-1,4.599318802E-1,9.560954094E0
3.753596339E1,-2.742823064E-1,4.455589950E-1,9.484897614E0
3.753847651E1,-2.551184595E-1,3.886663914E-1,9.366321564E0
3.754098959E1,-2.269715965E-1,4.216042161E-1,9.261518478E0
3.754350271E1,-5.509600788E-2,3.551296890E-1,9.199835777E0
3.754601584E1,3.533330932E-2,2.928472459E-1,9.118988037E0
3.754852896E1,6.407905370E-2,2.641015053E-1,9.033948898E0
3.755104209E1,1.640902758E-1,2.641015053E-1,9.071677208E0
3.755355516E1,2.593105435E-1,1.401354969E-1,9.005202293E0
3.755606828E1,3.551296890E-1,9.701687843E-2,8.895609856E0
3.755858141E1,4.311861396E-1,3.473443910E-2,8.886626244E0
3.756109453E1,4.311861396E-1,-1.796608977E-2,8.843507767E0
3.756360766E1,5.030505061E-1,-1.179773211E-1,8.757869720E0
3.756612078E1,5.359883308E-1,-9.881348908E-2,8.739304543E0
3.756863386E1,6.222255230E-1,-2.042145431E-1,8.739304543E0
3.757114698E1,6.743271947E-1,-2.185874134E-1,8.715350151E0
3.757366011E1,7.599655390E-1,-2.898529172E-1,8.672230721E0
3.757617323E1,8.126661181E-1,-2.994348109E-1,8.715350151E0
3.757868636E1,8.509937525E-1,-3.952539563E-1,8.734513283E0
3.758119943E1,9.030954242E-1,-4.192087352E-1,8.672230721E0
3.758371255E1,9.701688290E-1,-4.575363994E-1,8.624920845E0
3.758622568E1,1.012688518E0,-4.287906587E-1,8.668039322E0
3.758873880E1,1.027061462E0,-4.856832623E-1,8.686604500E0
3.759125193E1,1.027061462E0,-4.856832623E-1,8.696186066E0
3.759376500E1,1.065389037E0,-5.479657054E-1,8.729722977E0
3.759627813E1,1.103716731E0,-5.815024376E-1,8.686604500E0
3.759879125E1,1.055807114E0,-5.862933993E-1,8.681813240E0
3.760130438E1,1.046225309E0,-5.719205141E-1,8.734513283E0
3.760381750E1,1.017479539E0,-6.102481484E-1,8.743496895E0
3.760633058E1,1.055807114E0,-5.719205141E-1,8.700977325E0
3.760884370E1,9.893326163E-1,-5.623385906E-1,8.724931717E0
3.761135682E1,9.845416546E-1,-5.048471093E-1,8.672230721E0
3.761386995E1,9.893326163E-1,-5.096380711E-1,8.668039322E0
3.761638308E1,9.893326163E-1,-4.713104069E-1,8.624920845E0
3.761889620E1,1.007897615E0,-4.713104069E-1,8.629711151E0
3.762140927E1,9.557959437E-1,-4.383725822E-1,8.558445930E0
3.762392240E1,9.749597907E-1,-4.383725822E-1,8.511135101E0
3.762643552E1,9.462140203E-1,-4.239996970E-1,8.511135101E0
3.762894865E1,9.414230585E-1,-3.712991774E-1,8.463225365E0
3.763146177E1,8.983044624E-1,-3.185986578E-1,8.396751404E0
3.763397485E1,8.935135007E-1,-3.377624750E-1,8.439869881E0
3.763648797E1,8.270389438E-1,-2.946438491E-1,8.420705795E0
3.763900110E1,8.935135007E-1,-2.563162148E-1,8.330276489E0
3.764151422E1,8.839315772E-1,-2.323614210E-1,8.268592834E0
3.764402735E1,8.743496537E-1,-2.281693369E-1,8.268592834E0
3.764654042E1,8.695586920E-1,-2.090055048E-1,8.230864525E0
3.764905354E1,8.653666377E-1,-2.281693369E-1,8.211700439E0
3.765156667E1,8.509937525E-1,-1.323501915E-1,8.192536354E0
3.765407979E1,8.839315772E-1,-1.419321001E-1,8.087734222E0
3.765659292E1,8.509937525E-1,-1.179773211E-1,8.083541870E0
3.765910599E1,8.414118290E-1,-9.881348908E-2,8.097316742E0
3.766161912E1,8.318299055E-1,-6.527678668E-2,8.069169044E0
3.766413224E1,8.174570799E-1,-4.611296207E-2,8.073960304E0
3.766664537E1,7.743384242E-1,-2.694913372E-2,8.083541870E0
3.766915849E1,7.270277143E-1,1.557061076E-2,8.097316742E0
3.767167157E1,7.270277143E-1,2.036156692E-2,8.135643959E0
3.767418469E1,7.174458504E-1,6.827113777E-2,8.097316742E0
3.767669782E1,7.270277143E-1,1.305535734E-1,8.097316742E0
3.767921094E1,7.366096377E-1,1.209716648E-1,8.092525482E0
3.768172407E1,7.174458504E-1,1.592993289E-1,8.111689568E0
3.768423719E1,6.599543095E-1,1.640902758E-1,8.045214653E0
3.768675026E1,6.839091182E-1,2.024179399E-1,8.059587479E0
3.768926339E1,6.839091182E-1,2.024179399E-1,8.097316742E0
3.769177651E1,7.078639269E-1,2.119998485E-1,8.102107048E0
3.769428964E1,7.030729651E-1,2.784743905E-1,8.126062393E0
3.769680276E1,7.318186760E-1,2.593105435E-1,8.202118874E0
3.769931584E1,7.222367525E-1,2.688924670E-1,8.187746048E0
3.770182896E1,6.168357134E-1,3.455477655E-1,8.216491699E0
3.770434209E1,6.647452712E-1,3.886663914E-1,8.206909180E0
3.770685521E1,6.551634073E-1,3.934573531E-1,8.168581963E0
3.770936834E1,5.695250034E-1,4.838866591E-1,8.158999443E0
3.771188141E1,5.455702543E-1,4.934685826E-1,8.197327614E0
3.771439453E1,5.216154456E-1,5.557510257E-1,8.082943916E0
3.771690766E1,4.743047655E-1,5.892876983E-1,8.130852699E0
3.771942078E1,4.263951778E-1,6.132425070E-1,8.126062393E0
3.772193391E1,3.641127348E-1,6.845079660E-1,8.135643959E0
3.772444698E1,3.072201312E-1,6.988808513E-1,8.082943916E0
3.772696011E1,2.497286350E-1,7.947000265E-1,8.050005913E0
3.772947323E1,1.928360164E-1,8.378186226E-1,8.030841827E0
3.773198636E1,1.257626265E-1,8.474005461E-1,7.964367390E0
3.773449948E1,9.282479435E-2,9.522027373E-1,7.978740215E0
3.773701255E1,6.407905370E-2,9.713665247E-1,7.973949432E0
3.773952568E1,-2.994348295E-3,1.076767564E0,7.845790863E0
3.774203880E1,-8.384174854E-2,1.114496350E0,7.774525642E0
3.774455193E1,-5.030504987E-2,1.143242121E0,7.712841988E0
3.774706505E1,-1.173784509E-1,1.210315585E0,7.608039856E0
3.774957818E1,-1.317513138E-1,1.219897389E0,7.527192593E0
3.775209125E1,-1.455253214E-1,1.239061236E0,7.422989368E0
3.775460438E1,-1.646891534E-1,1.310925603E0,7.394243240E0
3.775711750E1,-1.742710620E-1,1.310925603E0,7.408616066E0
3.775963063E1,-2.269715965E-1,1.325298548E0,7.346932888E0
3.776214375E1,-2.694913447E-1,1.430100679E0,7.346932888E0
3.776465682E1,-2.317625433E-1,1.439682603E0,7.313395977E0
3.776716995E1,-3.221918643E-1,1.396564007E0,7.266085148E0
3.776968308E1,-2.694913447E-1,1.458846450E0,7.308605194E0
3.777219620E1,-2.934461236E-1,1.478010297E0,7.303813934E0
3.777470932E1,-2.790732384E-1,1.497174144E0,7.246921539E0
3.777722240E1,-2.934461236E-1,1.487592220E0,7.303813934E0
3.777973552E1,-2.886551619E-1,1.468428373E0,7.294232368E0
3.778224865E1,-2.605082989E-1,1.439682603E0,7.427181244E0
3.778476177E1,-1.982258558E-1,1.458846450E0,7.455926895E0
3.778727490E1,-1.455253214E-1,1.463637352E0,7.560729027E0
3.778978797E1,-1.125874892E-1,1.458846450E0,7.627203465E0
3.779230110E1,-1.413332373E-1,1.425309777E0,7.712841988E0
3.779481422E1,-1.551072299E-1,1.386982083E0,7.774525642E0
3.779732735E1,-9.821461886E-2,1.343863487E0,7.821836472E0
3.779984047E1,-8.863270283E-2,1.325298548E0,7.954785347E0
3.780235354E1,-5.509600788E-2,1.320507526E0,8.026050568E0
3.780486667E1,-2.635026351E-2,1.282179832E0,8.087734222E0
3.780737979E1,1.616948098E-2,1.272598028E0,8.230265617E0
3.780989292E1,1.616948098E-2,1.277388930E0,8.344649315E0
3.781240604E1,1.113897488E-1,1.200733662E0,8.425497055E0
3.781491917E1,1.784631461E-1,1.171987891E0,8.544073105E0
3.781743224E1,1.928360164E-1,1.128869295E0,8.639293671E0
3.781994537E1,2.784743905E-1,1.052812815E0,8.681813240E0
3.782245849E1,3.024291694E-1,1.057603836E0,8.738705635E0
3.782497162E1,3.407568336E-1,9.953213334E-1,8.786615372E0
3.782748474E1,4.024403989E-1,9.186660051E-1,8.833926201E0
3.782999782E1,4.503499568E-1,8.905191422E-1,8.833926201E0
3.783251094E1,4.407680631E-1,8.665643334E-1,8.833926201E0
3.783502406E1,4.455589950E-1,7.947000265E-1,8.809970856E0
3.783753719E1,5.120335221E-1,8.234457374E-1,8.781824112E0
3.784005032E1,4.976606667E-1,8.090728521E-1,8.777033806E0
3.784256339E1,5.120335221E-1,7.755361795E-1,8.753078461E0
3.784507651E1,5.264064074E-1,7.755361795E-1,8.615338326E0
3.784758964E1,5.838978887E-1,7.994909883E-1,8.586592674E0
3.785010276E1,5.695250034E-1,8.186547756E-1,8.435078621E0
3.785261589E1,5.886888504E-1,8.330276608E-1,8.325485229E0
3.785512896E1,5.976719260E-1,9.138750434E-1,8.282965660E0
3.785764209E1,6.072537899E-1,9.042931795E-1,8.216491699E0
3.786015521E1,5.791069269E-1,9.330388904E-1,8.163790703E0
3.786266834E1,5.216154456E-1,9.809484482E-1,8.073361397E0
3.786518146E1,5.072425604E-1,9.857394099E-1,8.030841827E0
3.786769453E1,4.551409185E-1,1.033648968E0,7.959576130E0
3.787020766E1,3.641127348E-1,1.062394738E0,7.869146824E0
