"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.466589802E1,7.776423544E-2,-2.149169147E-1,-1.835449100E0
4.466841125E1,9.800424427E-2,-1.914811134E-1,-1.853558540E0
4.467092448E1,1.139831990E-1,-1.627189964E-1,-1.866341710E0
4.467343771E1,1.267663538E-1,-1.275653094E-1,-1.875929117E0
4.467595094E1,1.374190003E-1,-8.921582252E-2,-1.879124880E0
4.467846417E1,1.470063627E-1,-4.873580486E-2,-1.880190134E0
4.468097740E1,1.587242633E-1,-1.358211040E-2,-1.882320642E0
4.468349063E1,1.651158482E-1,2.689790353E-2,-1.879124880E0
4.468600386E1,1.693768948E-1,6.418212503E-2,-1.871667981E0
4.468851714E1,1.736379564E-1,9.720529616E-2,-1.865276456E0
4.469103037E1,1.778990030E-1,1.280979365E-1,-1.856754303E0
4.469354360E1,1.842905879E-1,1.589905769E-1,-1.843971133E0
4.469605682E1,1.864211112E-1,1.781653315E-1,-1.834383845E0
4.469857005E1,1.864211112E-1,2.016011178E-1,-1.818404794E0
4.470108328E1,1.885516495E-1,2.207758725E-1,-1.801360607E0
4.470359651E1,1.917474270E-1,2.399506122E-1,-1.785381675E0
4.470610974E1,1.874863803E-1,2.527337670E-1,-1.770467997E0
4.470862297E1,1.853558570E-1,2.665821910E-1,-1.757684827E0
4.471113620E1,1.821600646E-1,2.804306149E-1,-1.741705894E0
4.471364943E1,1.747032106E-1,2.868221998E-1,-1.731053233E0
4.471616266E1,1.736379564E-1,2.996053696E-1,-1.714009047E0
4.471867589E1,1.683116406E-1,3.006706238E-1,-1.706552148E0
4.472118912E1,1.608547866E-1,2.964095771E-1,-1.695899487E0
4.472370235E1,1.555284709E-1,2.921485305E-1,-1.685246944E0
4.472621558E1,1.512674242E-1,2.836264074E-1,-1.673529029E0
4.472872880E1,1.470063627E-1,2.719085217E-1,-1.662876368E0
4.473124203E1,1.363537312E-1,2.655169368E-1,-1.656484723E0
4.473375526E1,1.257010996E-1,2.623211443E-1,-1.653288960E0
4.473626849E1,1.203747764E-1,2.591253519E-1,-1.646897435E0
4.473878172E1,1.161137223E-1,2.527337670E-1,-1.641571045E0
4.474129495E1,1.150484607E-1,2.399506122E-1,-1.638375282E0
4.474380818E1,1.118526682E-1,2.271674424E-1,-1.637310028E0
4.474632141E1,1.086568832E-1,2.079927027E-1,-1.634114265E0
4.474883469E1,1.129179299E-1,1.898832172E-1,-1.634114265E0
4.475134792E1,1.171789914E-1,1.696432233E-1,-1.631983757E0
4.475386115E1,1.161137223E-1,1.494032145E-1,-1.630918503E0
4.475637438E1,1.214400381E-1,1.270326823E-1,-1.627722621E0
4.475888761E1,1.235705689E-1,1.057274044E-1,-1.625592113E0
4.476140084E1,1.342232078E-1,8.442213386E-2,-1.623461604E0
4.476391406E1,1.438105702E-1,6.844317913E-2,-1.619200587E0
4.476642729E1,1.502021551E-1,5.033370107E-2,-1.614939451E0
4.476894052E1,1.576589942E-1,2.689790353E-2,-1.610678434E0
4.477145375E1,1.661811173E-1,7.723160554E-3,-1.604286909E0
4.477396698E1,1.800295413E-1,-1.251684688E-2,-1.600025773E0
4.477648021E1,1.928126961E-1,-3.382211551E-2,-1.590438485E0
4.477899344E1,2.034653276E-1,-4.660527781E-2,-1.581916332E0
4.478150667E1,2.183790207E-1,-5.938844010E-2,-1.573394179E0
4.478401990E1,2.322274446E-1,-7.110633701E-2,-1.561676383E0
4.478653313E1,2.418148220E-1,-8.282423764E-2,-1.551023722E0
4.478904636E1,2.524674535E-1,-9.454213828E-2,-1.537175298E0
4.479155959E1,2.641853690E-1,-1.062600389E-1,-1.522261620E0
4.479407282E1,2.748380005E-1,-1.179779321E-1,-1.507347941E0
4.479658604E1,2.812295556E-1,-1.296958327E-1,-1.491368890E0
4.479909927E1,2.886864245E-1,-1.414137334E-1,-1.477520466E0
4.480161250E1,2.972085178E-1,-1.499358416E-1,-1.462606788E0
4.480412573E1,3.036001027E-1,-1.605884731E-1,-1.446627855E0
4.480663896E1,3.099916875E-1,-1.669800580E-1,-1.432779431E0
4.480915224E1,3.163832724E-1,-1.691105813E-1,-1.419996262E0
4.481166547E1,3.174485266E-1,-1.765674353E-1,-1.409343600E0
4.481417870E1,3.238401115E-1,-1.776326895E-1,-1.393364668E0
4.481669193E1,3.270359039E-1,-1.744368970E-1,-1.381646752E0
4.481920516E1,3.281011581E-1,-1.723063737E-1,-1.370994210E0
4.482171839E1,3.270359039E-1,-1.723063737E-1,-1.358211040E0
4.482423162E1,3.312969506E-1,-1.712411046E-1,-1.348623633E0
4.482674485E1,3.323622346E-1,-1.669800580E-1,-1.335840464E0
4.482925808E1,3.355579972E-1,-1.637842655E-1,-1.328383565E0
4.483177130E1,3.376885355E-1,-1.605884731E-1,-1.320926785E0
4.483428453E1,3.408843279E-1,-1.531316340E-1,-1.313469887E0
4.483679776E1,3.462106586E-1,-1.446095258E-1,-1.303882599E0
4.483931099E1,3.504717052E-1,-1.424790025E-1,-1.297490954E0
4.484182422E1,3.579285443E-1,-1.403484643E-1,-1.290034175E0
4.484433745E1,3.643201292E-1,-1.318263561E-1,-1.283642530E0
4.484685068E1,3.717769682E-1,-1.233042553E-1,-1.279381514E0
4.484936391E1,3.781685531E-1,-1.158474088E-1,-1.275120497E0
4.485187714E1,3.888211846E-1,-1.105210930E-1,-1.270859361E0
4.485439037E1,4.005391002E-1,-1.041295081E-1,-1.270859361E0
4.485690360E1,4.111917317E-1,-1.019989848E-1,-1.265533090E0
4.485941683E1,4.218443632E-1,-9.667266160E-2,-1.259141445E0
4.486193005E1,4.314317405E-1,-9.880319238E-2,-1.255945683E0
4.486444328E1,4.442148805E-1,-1.019989848E-1,-1.252749920E0
4.486695656E1,4.527370036E-1,-1.094558239E-1,-1.245293021E0
4.486946979E1,4.580633044E-1,-1.137168780E-1,-1.242097259E0
4.487198302E1,4.665854275E-1,-1.190432012E-1,-1.233575106E0
4.487449625E1,4.687159657E-1,-1.286305636E-1,-1.225053072E0
4.487700948E1,4.719117284E-1,-1.318263561E-1,-1.217596173E0
4.487952271E1,4.740422666E-1,-1.360874176E-1,-1.209074140E0
4.488203594E1,4.729770124E-1,-1.499358416E-1,-1.201617241E0
4.488454917E1,4.708464742E-1,-1.584579498E-1,-1.189899325E0
4.488706240E1,4.644548893E-1,-1.744368970E-1,-1.174985647E0
4.488957563E1,4.580633044E-1,-1.925463825E-1,-1.164332986E0
4.489208886E1,4.538022578E-1,-2.074600756E-1,-1.149419308E0
4.489460209E1,4.431496263E-1,-2.223737538E-1,-1.130244613E0
4.489711532E1,4.378232956E-1,-2.362221926E-1,-1.108939290E0
4.489962854E1,4.250401556E-1,-2.490053475E-1,-1.091895103E0
4.490214177E1,4.186485708E-1,-2.617885172E-1,-1.064198256E0
4.490465500E1,4.079959393E-1,-2.735064030E-1,-1.035436153E0
4.490716823E1,3.962780237E-1,-2.884201109E-1,-1.013065577E0
4.490968146E1,3.856253922E-1,-3.054643273E-1,-9.864340425E-1
4.491219469E1,3.771032989E-1,-3.161169589E-1,-9.555413723E-1
4.491470792E1,3.664506674E-1,-3.278348446E-1,-9.278445244E-1
4.491722115E1,3.568632901E-1,-3.395527601E-1,-8.990824223E-1
4.491973438E1,3.440801203E-1,-3.534011841E-1,-8.703203201E-1
4.492224761E1,3.312969506E-1,-3.597927690E-1,-8.383623958E-1
4.492476084E1,3.227748573E-1,-3.672496080E-1,-8.053392172E-1
4.492727412E1,3.153179884E-1,-3.757717013E-1,-7.701855302E-1
4.492978735E1,3.046653569E-1,-3.874896169E-1,-7.435539365E-1
4.493230058E1,2.982738018E-1,-3.938812017E-1,-7.115960121E-1
4.493481380E1,2.865558863E-1,-3.992075026E-1,-6.849644184E-1
4.493732703E1,2.759032547E-1,-4.034685493E-1,-6.551370621E-1
4.493984026E1,2.652506232E-1,-4.087948799E-1,-6.285054684E-1
4.494235349E1,2.556632459E-1,-4.045338333E-1,-6.061349511E-1
4.494486672E1,2.482064068E-1,-4.045338333E-1,-5.795033574E-1
4.494737995E1,2.418148220E-1,-4.077296257E-1,-5.592633486E-1
4.494989318E1,2.354232371E-1,-4.119906723E-1,-5.411538482E-1
4.495240641E1,2.322274446E-1,-4.173169732E-1,-5.187833309E-1
4.495491964E1,2.322274446E-1,-4.183822572E-1,-4.985433221E-1
4.495743287E1,2.322274446E-1,-4.226433039E-1,-4.836296439E-1
4.495994610E1,2.343579829E-1,-4.237085581E-1,-4.687159657E-1
4.496245933E1,2.332927138E-1,-4.269043505E-1,-4.538022578E-1
4.496497255E1,2.332927138E-1,-4.332959354E-1,-4.399538338E-1
4.496748578E1,2.354232371E-1,-4.375569820E-1,-4.293012023E-1
4.496999901E1,2.364885062E-1,-4.418180585E-1,-4.186485708E-1
4.497251224E1,2.386190295E-1,-4.514054060E-1,-4.079959393E-1
4.497502547E1,2.386190295E-1,-4.609927833E-1,-4.016043544E-1
4.497753870E1,2.418148220E-1,-4.705801606E-1,-3.952127695E-1
4.498005193E1,2.407495528E-1,-4.737759531E-1,-3.952127695E-1
4.498256516E1,2.471411377E-1,-4.812327921E-1,-3.973433077E-1
4.498507839E1,2.471411377E-1,-4.876243770E-1,-3.962780237E-1
4.498759167E1,2.471411377E-1,-4.897549152E-1,-3.984085619E-1
4.499010490E1,2.514021993E-1,-4.886896312E-1,-4.026696086E-1
4.499261813E1,2.524674535E-1,-4.876243770E-1,-4.037348628E-1
4.499513136E1,2.577937841E-1,-4.844285846E-1,-4.069306552E-1
4.499764459E1,2.631200850E-1,-4.844285846E-1,-4.048001468E-1
4.500015782E1,2.631200850E-1,-4.876243770E-1,-4.016043544E-1
4.500267104E1,2.684464157E-1,-4.886896312E-1,-3.994738162E-1
4.500518427E1,2.695116699E-1,-4.876243770E-1,-3.952127695E-1
4.500769750E1,2.652506232E-1,-4.854938388E-1,-3.888211846E-1
4.501021073E1,2.641853690E-1,-4.769717455E-1,-3.824295998E-1
4.501272396E1,2.631200850E-1,-4.716454148E-1,-3.749727607E-1
4.501523719E1,2.588590384E-1,-4.663191140E-1,-3.675159216E-1
4.501775042E1,2.514021993E-1,-4.663191140E-1,-3.557980061E-1
4.502026365E1,2.428800762E-1,-4.716454148E-1,-3.440801203E-1
4.502277688E1,2.311621904E-1,-4.748412073E-1,-3.302316964E-1
4.502529011E1,2.162484974E-1,-4.759064913E-1,-3.174485266E-1
4.502780334E1,1.981390119E-1,-4.759064913E-1,-3.057306409E-1
4.503031656E1,1.736379564E-1,-4.727106988E-1,-2.865558863E-1
4.503282979E1,1.555284709E-1,-4.727106988E-1,-2.673811316E-1
4.503534302E1,1.310274154E-1,-4.716454148E-1,-2.577937841E-1
4.503785625E1,1.012000367E-1,-4.737759531E-1,-2.418148220E-1
4.504036953E1,7.030738890E-2,-4.673843682E-1,-2.237053365E-1
4.504288276E1,3.728422523E-2,-4.556664824E-1,-2.045305967E-1
4.504539599E1,8.522108197E-3,-4.503401518E-1,-1.896169037E-1
4.504790927E1,-2.237053402E-2,-4.407527745E-1,-1.747032106E-1
4.505042250E1,-5.965475738E-2,-4.205127656E-1,-1.576589942E-1
4.505293578E1,-9.267792851E-2,-3.992075026E-1,-1.406147778E-1
4.505544901E1,-1.225053072E-1,-3.789674938E-1,-1.214400381E-1
4.505796229E1,-1.544632167E-1,-3.534011841E-1,-1.054610908E-1
4.506047552E1,-1.800295413E-1,-3.331611753E-1,-9.054739773E-2
4.506298880E1,-2.109221816E-1,-3.118558824E-1,-7.350318134E-2
4.506550203E1,-2.375537604E-1,-2.862895727E-1,-5.539370328E-2
4.506801532E1,-2.609895766E-1,-2.639190257E-1,-4.154527932E-2
4.507052854E1,-2.854906321E-1,-2.340916544E-1,-2.556632459E-2
4.507304177E1,-3.067958951E-1,-2.074600756E-1,-1.065263525E-2
4.507555505E1,-3.270359039E-1,-1.755021662E-1,4.261054099E-3
4.507806828E1,-3.408843279E-1,-1.478053182E-1,1.384842582E-2
4.508058156E1,-3.536674976E-1,-1.190432012E-1,2.556632459E-2
4.508309479E1,-3.632548749E-1,-9.134634584E-2,2.876211517E-2
4.508560808E1,-3.728422225E-1,-6.471475959E-2,3.834948689E-2
4.508812130E1,-3.792338073E-1,-4.340948910E-2,4.048001394E-2
4.509063459E1,-3.834948540E-1,-1.571263745E-2,4.580633342E-2
4.509314782E1,-3.888211846E-1,1.091895066E-2,4.474106804E-2
4.509566104E1,-3.898864388E-1,2.902843058E-2,4.580633342E-2
4.509817432E1,-3.888211846E-1,4.713791236E-2,4.580633342E-2
4.510068755E1,-3.909517229E-1,6.844317913E-2,4.048001394E-2
4.510320084E1,-3.888211846E-1,8.655266464E-2,3.408843279E-2
4.510571406E1,-3.856253922E-1,1.046621427E-1,2.663158812E-2
4.510822735E1,-3.824295998E-1,1.185105667E-1,1.171789877E-2
4.511074058E1,-3.813643456E-1,1.291632056E-1,1.065263525E-3
4.511325386E1,-3.749727607E-1,1.366200447E-1,-1.384842582E-2
4.511576709E1,-3.696464300E-1,1.451421529E-1,-2.876211517E-2
4.511828037E1,-3.664506674E-1,1.451421529E-1,-4.687159508E-2
4.512079360E1,-3.589937985E-1,1.398158371E-1,-6.604634225E-2
4.512330682E1,-3.526022136E-1,1.291632056E-1,-8.735160530E-2
4.512582011E1,-3.440801203E-1,1.110537201E-1,-1.065263525E-1
4.512833334E1,-3.323622346E-1,1.025316119E-1,-1.257010996E-1
4.513084662E1,-3.259706497E-1,9.507477283E-2,-1.406147778E-1
4.513335985E1,-3.227748573E-1,1.004010886E-1,-1.565937400E-1
4.513587313E1,-3.238401115E-1,1.142495126E-1,-1.704421639E-1
4.513838636E1,-3.270359039E-1,1.312937289E-1,-1.715074331E-1
4.514089964E1,-3.344927430E-1,1.515337378E-1,-1.640505791E-1
4.514341287E1,-3.472759128E-1,1.664474308E-1,-1.533979475E-1
4.514592615E1,-3.621895909E-1,1.728390008E-1,-1.352884620E-1
4.514843938E1,-3.792338073E-1,1.739042699E-1,-1.065263525E-1
4.515095261E1,-3.994738162E-1,1.717737466E-1,-7.669897377E-2
4.515346589E1,-4.239748716E-1,1.685779542E-1,-3.941474855E-2
4.515597912E1,-4.495412111E-1,1.685779542E-1,-1.065263525E-3
4.515849240E1,-4.814991057E-1,1.643168926E-1,3.621895984E-2
4.516100563E1,-5.123917460E-1,1.589905769E-1,8.628634363E-2
4.516351891E1,-5.496760011E-1,1.472726762E-1,1.299621463E-1
4.516603214E1,-5.922865272E-1,1.355547905E-1,1.810947955E-1
4.516854542E1,-6.327665448E-1,1.238368824E-1,2.364885062E-1
4.517105865E1,-6.785728931E-1,1.099884585E-1,2.940127254E-1
4.517357193E1,-7.297055125E-1,1.004010886E-1,3.494064212E-1
4.517608516E1,-7.808381915E-1,8.655266464E-2,4.079959393E-1
4.517859839E1,-8.319708109E-1,7.483476400E-2,4.665854275E-1
4.518111167E1,-8.894950151E-1,6.737791747E-2,5.273054242E-1
4.518362490E1,-9.427582026E-1,5.885580927E-2,5.826991200E-1
4.518613818E1,-9.992172122E-1,4.820317402E-2,6.338317990E-1
4.518865141E1,-1.056741476E0,3.328948468E-2,6.796381474E-1
4.519116469E1,-1.113200426E0,1.411474124E-2,7.201181650E-1
4.519367792E1,-1.163267732E0,-3.994738217E-3,7.510107756E-1
4.519619120E1,-1.209074140E0,-2.956106327E-2,7.765771151E-1
4.519870443E1,-1.257010937E0,-5.725791305E-2,7.893602848E-1
4.520121766E1,-1.293229938E0,-8.282423764E-2,7.914907932E-1
4.520373094E1,-1.325187802E0,-1.083905622E-1,7.861644626E-1
4.520624417E1,-1.345427871E0,-1.382179409E-1,7.733812928E-1
4.520875745E1,-1.360341549E0,-1.627189964E-1,7.552718520E-1
4.521127068E1,-1.362472057E0,-1.808284819E-1,7.350318432E-1
4.521378396E1,-1.359276295E0,-2.010684907E-1,7.094655037E-1
4.521629719E1,-1.352884650E0,-2.106558681E-1,6.785728931E-1
4.521881047E1,-1.332644701E0,-2.127863914E-1,6.466149688E-1
4.522132370E1,-1.309208870E0,-2.127863914E-1,6.114612818E-1
4.522383698E1,-1.278316259E0,-2.000032216E-1,5.773728490E-1
4.522635021E1,-1.243162513E0,-1.818937510E-1,5.411538482E-1
4.522886344E1,-1.199486732E0,-1.648495346E-1,4.996086061E-1
4.523137672E1,-1.147288799E0,-1.456747800E-1,4.580633044E-1
4.523388995E1,-1.091895103E0,-1.265000403E-1,4.165180326E-1
4.523640323E1,-1.031175137E0,-1.094558239E-1,3.685811758E-1
4.523891646E1,-9.640634656E-1,-8.708529174E-2,3.206443191E-1
4.524142974E1,-8.926908374E-1,-6.578002125E-2,2.716422081E-1
4.524394297E1,-8.149266243E-1,-4.873580486E-2,2.215748131E-1
4.524645625E1,-7.382276058E-1,-3.062632680E-2,1.693768948E-1
4.524896948E1,-6.583328843E-1,-2.210421860E-2,1.193095148E-1
4.525148276E1,-5.752422810E-1,-1.251684688E-2,7.350318134E-2
4.525399599E1,-4.921517372E-1,-3.994738217E-3,2.982737869E-2
4.525650922E1,-4.111917317E-1,-1.864211168E-3,-1.171789877E-2
4.525902250E1,-3.334274888E-1,6.657897029E-3,-5.326317623E-2
4.526153573E1,-2.599242926E-1,9.853687137E-3,-8.948213607E-2
4.526404901E1,-1.874863803E-1,1.198421419E-2,-1.182442531E-1
4.526656224E1,-1.299621463E-1,1.624526829E-2,-1.438105702E-1
4.526907552E1,-7.669897377E-2,2.263684943E-2,-1.651158482E-1
4.527158875E1,-3.195790574E-2,2.902843058E-2,-1.821600646E-1
4.527410203E1,6.391581148E-3,3.755053878E-2,-1.981390119E-1
4.527661526E1,3.195790574E-2,4.713791236E-2,-2.077263892E-1
4.527912854E1,5.219791085E-2,5.459475517E-2,-2.205095440E-1
4.528164177E1,6.817686558E-2,6.524739414E-2,-2.290316522E-1
4.528415500E1,7.456845045E-2,7.803055644E-2,-2.364885062E-1
4.528666828E1,7.137265801E-2,9.081371874E-2,-2.439453453E-1
4.528918151E1,6.391581148E-2,1.046621427E-1,-2.492716610E-1
4.529169479E1,5.326317623E-2,1.217063591E-1,-2.567285001E-1
4.529420802E1,4.261054099E-2,1.398158371E-1,-2.631200850E-1
4.529672130E1,2.769685164E-2,1.525990069E-1,-2.695116699E-1
4.529923453E1,1.597895287E-2,1.664474308E-1,-2.748380005E-1
4.530174782E1,-3.195790574E-3,1.866874397E-1,-2.769685090E-1
4.530426104E1,-1.917474344E-2,1.973400712E-1,-2.780337930E-1
4.530677427E1,-2.769685164E-2,2.111884952E-1,-2.812295556E-1
4.530928755E1,-3.621895984E-2,2.207758725E-1,-2.833600938E-1
4.531180078E1,-4.367580265E-2,2.261021882E-1,-2.801643014E-1
4.531431407E1,-4.687159508E-2,2.314285040E-1,-2.780337930E-1
4.531682729E1,-4.261054099E-2,2.367548198E-1,-2.748380005E-1
4.531934058E1,-4.367580265E-2,2.410158664E-1,-2.673811316E-1
4.532185380E1,-4.474106804E-2,2.495379746E-1,-2.556632459E-1
4.532436709E1,-4.154527932E-2,2.527337670E-1,-2.492716610E-1
4.532688032E1,-3.728422523E-2,2.559295595E-1,-2.364885062E-1
4.532939360E1,-3.302317113E-2,2.612558901E-1,-2.279663980E-1
4.533190683E1,-2.876211517E-2,2.655169368E-1,-2.162484974E-1
4.533442005E1,-2.663158812E-2,2.708432376E-1,-2.055958658E-1
4.533693334E1,-1.810947992E-2,2.761695683E-1,-1.938779652E-1
4.533944656E1,-8.522108197E-3,2.804306149E-1,-1.821600646E-1
4.534195985E1,1.065263525E-3,2.804306149E-1,-1.715074331E-1
4.534447308E1,4.261054099E-3,2.825611532E-1,-1.587242633E-1
4.534698636E1,1.278316230E-2,2.836264074E-1,-1.480716318E-1
4.534949959E1,1.917474344E-2,2.857569456E-1,-1.331579387E-1
4.535201287E1,2.663158812E-2,2.814958990E-1,-1.203747764E-1
4.535452610E1,3.408843279E-2,2.857569456E-1,-1.043958217E-1
4.535703938E1,4.154527932E-2,2.910832465E-1,-9.161266685E-2
4.535955261E1,5.006738752E-2,2.900179923E-1,-7.669897377E-2
4.536206584E1,5.858949572E-2,2.889527380E-1,-6.498107314E-2
4.536457912E1,6.924212724E-2,2.910832465E-1,-4.900212213E-2
4.536709235E1,7.882949710E-2,2.868221998E-1,-2.769685164E-2
4.536960563E1,8.735160530E-2,2.836264074E-1,-1.065263525E-2
4.537211886E1,9.161266685E-2,2.772348225E-1,6.391581148E-3
4.537463214E1,9.906950593E-2,2.697779834E-1,2.556632459E-2
4.537714537E1,1.033305600E-1,2.687127292E-1,4.687159508E-2
4.537965865E1,1.065263525E-1,2.612558901E-1,6.498107314E-2
4.538217188E1,1.118526682E-1,2.527337670E-1,8.522108197E-2
4.538468516E1,1.139831990E-1,2.431464046E-1,1.054610908E-1
4.538719839E1,1.118526682E-1,2.356895506E-1,1.267663538E-1
4.538971162E1,1.097221449E-1,2.207758725E-1,1.448758394E-1
4.539222490E1,1.086568832E-1,2.143842876E-1,1.608547866E-1
4.539473813E1,1.022652984E-1,2.079927027E-1,1.800295413E-1
4.539725141E1,9.800424427E-2,2.016011178E-1,1.960084885E-1
4.539976464E1,9.161266685E-2,1.941442788E-1,2.130527049E-1
4.540227792E1,8.202528954E-2,1.888179630E-1,2.311621904E-1
4.540479115E1,7.563371211E-2,1.877526939E-1,2.418148220E-1
4.540730443E1,7.243791968E-2,1.845569015E-1,2.577937841E-1
4.540981766E1,6.604634225E-2,1.802958548E-1,2.673811316E-1
4.541233089E1,5.539370328E-2,1.802958548E-1,2.833600938E-1
4.541484417E1,5.113264918E-2,1.739042699E-1,2.950780094E-1
4.541735740E1,4.367580265E-2,1.696432233E-1,3.067958951E-1
4.541987068E1,4.048001394E-2,1.696432233E-1,3.217095733E-1
4.542238391E1,3.515369445E-2,1.717737466E-1,3.281011581E-1
4.542489719E1,3.089264221E-2,1.728390008E-1,3.334274888E-1
4.542741042E1,2.982737869E-2,1.760347933E-1,3.440801203E-1
4.542992370E1,3.089264221E-2,1.771000624E-1,3.515369594E-1
4.543243693E1,3.408843279E-2,1.781653315E-1,3.579285443E-1
4.543495021E1,3.621895984E-2,1.802958548E-1,3.621895909E-1
4.543746344E1,3.941474855E-2,1.834916472E-1,3.664506674E-1
4.543997667E1,4.367580265E-2,1.845569015E-1,3.675159216E-1
4.544248995E1,5.326317623E-2,1.888179630E-1,3.728422225E-1
4.544500318E1,6.391581148E-2,1.920137554E-1,3.749727607E-1
4.544751646E1,7.456845045E-2,1.930790097E-1,3.781685531E-1
4.545002969E1,8.628634363E-2,1.920137554E-1,3.728422225E-1
4.545254297E1,9.906950593E-2,1.909484863E-1,3.728422225E-1
4.545505620E1,1.097221449E-1,1.866874397E-1,3.728422225E-1
4.545756948E1,1.267663538E-1,1.877526939E-1,3.685811758E-1
4.546008271E1,1.427453160E-1,1.824263781E-1,3.653853834E-1
4.546259599E1,1.533979475E-1,1.781653315E-1,3.579285443E-1
4.546510922E1,1.651158482E-1,1.771000624E-1,3.536674976E-1
4.546762245E1,1.778990030E-1,1.739042699E-1,3.440801203E-1
4.547013573E1,1.928126961E-1,1.621863693E-1,3.344927430E-1
4.547264896E1,2.055958658E-1,1.600558460E-1,3.291664422E-1
4.547516224E1,2.130527049E-1,1.536642611E-1,3.206443191E-1
4.547767547E1,2.258358598E-1,1.483379453E-1,3.089264333E-1
4.548018875E1,2.386190295E-1,1.408811063E-1,2.993390560E-1
4.548270198E1,2.460758686E-1,1.312937289E-1,2.886864245E-1
4.548521526E1,2.577937841E-1,1.206410974E-1,2.801643014E-1
4.548772849E1,2.695116699E-1,1.121189892E-1,2.727074623E-1
4.549024172E1,2.790990472E-1,1.035968810E-1,2.641853690E-1
4.549275500E1,2.865558863E-1,9.294424206E-2,2.577937841E-1
4.549526823E1,2.940127254E-1,8.655266464E-2,2.471411377E-1
4.549778151E1,3.004043102E-1,8.122634143E-2,2.375537604E-1
4.550029474E1,3.067958951E-1,7.590002567E-2,2.343579829E-1
4.550280802E1,3.121222258E-1,6.950844824E-2,2.269011289E-1
4.550532125E1,3.195790648E-1,6.311686337E-2,2.183790207E-1
4.550783453E1,3.217095733E-1,5.779054761E-2,2.119874358E-1
4.551034776E1,3.302316964E-1,5.033370107E-2,2.055958658E-1
4.551286104E1,3.334274888E-1,4.181159288E-2,1.992042810E-1
4.551537427E1,3.408843279E-1,3.222422302E-2,1.928126961E-1
4.551788750E1,3.451453745E-1,2.263684943E-2,1.864211112E-1
4.552040078E1,3.419495821E-1,1.837579533E-2,1.821600646E-1
4.552291401E1,3.483411670E-1,1.518000476E-2,1.736379564E-1
4.552542729E1,3.515369594E-1,8.788423613E-3,1.640505791E-1
4.552794052E1,3.494064212E-1,6.657897029E-3,1.544632167E-1
4.553045380E1,3.526022136E-1,2.396842930E-3,1.470063627E-1
4.553296703E1,3.526022136E-1,-5.060001742E-3,1.342232078E-1
4.553548037E1,3.547327518E-1,-8.255792782E-3,1.193095148E-1
4.553799349E1,3.568632901E-1,-1.251684688E-2,1.118526682E-1
4.554050667E1,3.568632901E-1,-1.997369155E-2,9.374319017E-2
4.554301985E1,3.557980061E-1,-2.316948213E-2,7.882949710E-2
4.554553302E1,3.589937985E-1,-3.169158846E-2,6.604634225E-2
4.554804625E1,3.600590825E-1,-3.701790795E-2,5.326317623E-2
4.555055943E1,3.653853834E-1,-4.234422371E-2,3.728422523E-2
4.555307261E1,3.685811758E-1,-4.447475076E-2,2.343579754E-2
4.555558578E1,3.717769682E-1,-4.980107024E-2,8.522108197E-3
4.555809901E1,3.749727607E-1,-5.299685895E-2,-7.456844673E-3
4.556061219E1,3.781685531E-1,-6.045370549E-2,-1.917474344E-2
4.556312537E1,3.813643456E-1,-6.151896715E-2,-3.408843279E-2
4.556563854E1,3.898864388E-1,-5.832317844E-2,-5.326317623E-2
4.556815172E1,3.920169771E-1,-5.832317844E-2,-7.030738890E-2
4.557066495E1,3.952127695E-1,-5.832317844E-2,-8.628634363E-2
4.557317813E1,3.984085619E-1,-6.045370549E-2,-1.054610908E-1
4.557569130E1,4.026696086E-1,-6.471475959E-2,-1.257010996E-1
4.557820448E1,4.090611935E-1,-7.004107535E-2,-1.470063627E-1
4.558071771E1,4.133222401E-1,-7.430212945E-2,-1.693768948E-1
4.558323089E1,4.186485708E-1,-8.388949931E-2,-1.896169037E-1
4.558574406E1,4.229096174E-1,-9.773793072E-2,-2.077263892E-1
4.558825724E1,4.261054099E-1,-1.115863547E-1,-2.269011289E-1
4.559077042E1,4.293012023E-1,-1.201084629E-1,-2.482064068E-1
4.559328365E1,4.293012023E-1,-1.275653094E-1,-2.641853690E-1
4.559579682E1,4.293012023E-1,-1.403484643E-1,-2.833600938E-1
4.559831000E1,4.293012023E-1,-1.499358416E-1,-3.057306409E-1
4.560082318E1,4.282359481E-1,-1.573926806E-1,-3.249053657E-1
4.560333641E1,4.293012023E-1,-1.669800580E-1,-3.430148661E-1
4.560584959E1,4.282359481E-1,-1.797632128E-1,-3.675159216E-1
4.560836276E1,4.271706641E-1,-2.000032216E-1,-3.834948540E-1
4.561087594E1,4.271706641E-1,-2.181127071E-1,-4.037348628E-1
4.561338912E1,4.271706641E-1,-2.362221926E-1,-4.261054099E-1
4.561590235E1,4.271706641E-1,-2.575274706E-1,-4.442148805E-1
4.561841552E1,4.250401556E-1,-2.745716870E-1,-4.633896351E-1
4.562092870E1,4.218443632E-1,-2.916159034E-1,-4.793685973E-1
4.562344188E1,4.197138250E-1,-3.107906282E-1,-4.942822754E-1
4.562595511E1,4.154527783E-1,-3.299653828E-1,-5.081307292E-1
4.562846828E1,4.079959393E-1,-3.512706459E-1,-5.230444074E-1
4.563098146E1,3.973433077E-1,-3.661843240E-1,-5.411538482E-1
