"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.339299883E2,-3.193127513E-1,-2.182458639E-1,4.845617414E-1
1.339325011E2,-3.214432597E-1,-2.097237557E-1,4.760396481E-1
1.339350140E2,-3.299653828E-1,-2.001363784E-1,4.643217325E-1
1.339375269E2,-3.310306370E-1,-1.916142702E-1,4.557996392E-1
1.339400398E2,-3.267695904E-1,-1.884184927E-1,4.462122619E-1
1.339425526E2,-3.257043362E-1,-1.841574311E-1,4.344943464E-1
1.339450655E2,-3.257043362E-1,-1.862879544E-1,4.312985837E-1
1.339475784E2,-3.267695904E-1,-1.873532236E-1,4.227764606E-1
1.339500911E2,-3.235737979E-1,-1.916142702E-1,4.131890833E-1
1.339526039E2,-3.299653828E-1,-1.916142702E-1,4.089280367E-1
1.339551167E2,-3.320958912E-1,-1.862879544E-1,4.046669900E-1
1.339576295E2,-3.320958912E-1,-1.735047996E-1,3.982754052E-1
1.339601423E2,-3.310306370E-1,-1.564605832E-1,3.908185661E-1
1.339626550E2,-3.331611753E-1,-1.479384750E-1,3.801659346E-1
1.339651678E2,-3.299653828E-1,-1.436774135E-1,3.737743497E-1
1.339676806E2,-3.235737979E-1,-1.404816210E-1,3.663174808E-1
1.339701934E2,-3.193127513E-1,-1.351553053E-1,3.567301333E-1
1.339727062E2,-3.139864206E-1,-1.383510977E-1,3.503385484E-1
1.339752190E2,-3.065295815E-1,-1.383510977E-1,3.471427560E-1
1.339777318E2,-2.980074584E-1,-1.436774135E-1,3.407511711E-1
1.339802446E2,-2.937464118E-1,-1.426121593E-1,3.354248405E-1
1.339827573E2,-2.894853652E-1,-1.415468901E-1,3.322290480E-1
1.339852701E2,-2.798979878E-1,-1.404816210E-1,3.311637938E-1
1.339877829E2,-2.724411488E-1,-1.404816210E-1,3.237069547E-1
1.339902957E2,-2.713758945E-1,-1.404816210E-1,3.215764165E-1
1.339928085E2,-2.724411488E-1,-1.383510977E-1,3.194459081E-1
1.339953213E2,-2.681801021E-1,-1.351553053E-1,3.162501156E-1
1.339978340E2,-2.649843097E-1,-1.394163668E-1,3.098585308E-1
1.340003469E2,-2.639190257E-1,-1.426121593E-1,3.077279925E-1
1.340028596E2,-2.617885172E-1,-1.479384750E-1,3.055974841E-1
1.340053724E2,-2.575274706E-1,-1.479384750E-1,3.024016917E-1
1.340078852E2,-2.596579790E-1,-1.490037292E-1,2.970753610E-1
1.340103980E2,-2.639190257E-1,-1.511342674E-1,2.960101068E-1
1.340129108E2,-2.639190257E-1,-1.468732059E-1,2.938795686E-1
1.340154235E2,-2.681801021E-1,-1.447426826E-1,2.906837761E-1
1.340179363E2,-2.735064030E-1,-1.404816210E-1,2.864227295E-1
1.340204491E2,-2.798979878E-1,-1.340900511E-1,2.821616828E-1
1.340229619E2,-2.841590345E-1,-1.298289895E-1,2.789658904E-1
1.340254747E2,-2.937464118E-1,-1.223721504E-1,2.693785131E-1
1.340279875E2,-2.990727425E-1,-1.085237190E-1,2.565953434E-1
1.340305002E2,-3.075948358E-1,-9.574055672E-2,2.491385043E-1
1.340330131E2,-3.182474673E-1,-8.508792520E-2,2.342248112E-1
1.340355258E2,-3.257043362E-1,-7.443528622E-2,2.171805948E-1
1.340380386E2,-3.395527601E-1,-6.165212765E-2,2.043974400E-1
1.340405514E2,-3.459443152E-1,-4.354264587E-2,1.905490160E-1
1.340430642E2,-3.512706459E-1,-2.649842948E-2,1.703090072E-1
1.340455770E2,-3.555316925E-1,-5.193159916E-3,1.479384750E-1
1.340480898E2,-3.565969765E-1,9.720529430E-3,1.276984662E-1
1.340506025E2,-3.480748534E-1,2.037316561E-2,1.010668799E-1
1.340531153E2,-3.374222219E-1,2.463421971E-2,7.337002456E-2
1.340556281E2,-3.299653828E-1,2.783001028E-2,4.886896536E-2
1.340581409E2,-3.150516748E-1,2.569948323E-2,2.330263890E-2
1.340606537E2,-3.012032509E-1,2.356895618E-2,-1.198421465E-3
1.340631665E2,-2.873548269E-1,2.143842913E-2,-2.783001028E-2
1.340656793E2,-2.692453563E-1,1.717737503E-2,-5.659212545E-2
1.340681920E2,-2.479400784E-1,1.398158353E-2,-8.322371542E-2
1.340707048E2,-2.277000844E-1,7.590002380E-3,-1.109205633E-1
1.340732176E2,-2.053295374E-1,1.198421465E-3,-1.375521570E-1
1.340757304E2,-1.786979586E-1,-6.258423440E-3,-1.631184816E-1
1.340782432E2,-1.510011107E-1,-2.010684833E-2,-1.918805987E-1
1.340807560E2,-1.243695170E-1,-2.969422005E-2,-2.195774466E-1
1.340832687E2,-9.773793072E-2,-3.821633011E-2,-2.419479787E-1
1.340857815E2,-6.684528291E-2,-4.886896536E-2,-2.664490342E-1
1.340882943E2,-4.021369666E-2,-6.058686227E-2,-2.856237888E-1
1.340908071E2,-1.358211040E-2,-7.017423213E-2,-3.079943061E-1
1.340933199E2,1.944105886E-2,-8.082687110E-2,-3.282343149E-1
1.340958327E2,5.033370107E-2,-8.721844852E-2,-3.442132771E-1
1.340983455E2,8.122634143E-2,-8.934897929E-2,-3.591269553E-1
1.341008583E2,1.078579351E-1,-9.574055672E-2,-3.729753792E-1
1.341033710E2,1.312937289E-1,-9.787108749E-2,-3.825627565E-1
1.341058838E2,1.525990069E-1,-9.574055672E-2,-3.953459263E-1
1.341083966E2,1.685779542E-1,-8.615318686E-2,-4.049333036E-1
1.341109094E2,1.834916472E-1,-7.550055534E-2,-4.145206809E-1
1.341134222E2,1.962748021E-1,-6.591317803E-2,-4.198469818E-1
1.341159350E2,2.069274336E-1,-5.099949241E-2,-4.273038208E-1
1.341184477E2,2.111884952E-1,-3.182474896E-2,-4.390217364E-1
1.341209605E2,2.165148109E-1,-1.478053164E-2,-4.454133213E-1
1.341234733E2,2.197106034E-1,1.198421465E-3,-4.518049061E-1
1.341259861E2,2.250369191E-1,2.463421971E-2,-4.624575377E-1
1.341284989E2,2.250369191E-1,4.380896315E-2,-4.677838385E-1
1.341310116E2,2.250369191E-1,6.298370659E-2,-4.752406776E-1
1.341335245E2,2.250369191E-1,8.322371542E-2,-4.837628007E-1
1.341360372E2,2.229063958E-1,1.077247709E-1,-4.858933389E-1
1.341385500E2,2.207758725E-1,1.215732023E-1,-4.869585931E-1
1.341410628E2,2.165148109E-1,1.364868879E-1,-4.848280549E-1
1.341435756E2,2.111884952E-1,1.492700577E-1,-4.858933389E-1
1.341460884E2,2.026663870E-1,1.609879434E-1,-4.816322625E-1
1.341486012E2,1.941442788E-1,1.716405898E-1,-4.741754234E-1
1.341511139E2,1.877526939E-1,1.790974289E-1,-4.720448852E-1
1.341536268E2,1.781653315E-1,1.822932214E-1,-4.645880461E-1
1.341561395E2,1.675126851E-1,1.844237447E-1,-4.603269994E-1
1.341586523E2,1.621863693E-1,1.812279522E-1,-4.560659528E-1
1.341611651E2,1.504684687E-1,1.780321598E-1,-4.507396221E-1
1.341636779E2,1.398158371E-1,1.705753207E-1,-4.443480372E-1
1.341661907E2,1.334242523E-1,1.567268968E-1,-4.411522448E-1
1.341687035E2,1.259674132E-1,1.407479495E-1,-4.358259439E-1
1.341712162E2,1.238368824E-1,1.162468791E-1,-4.347606897E-1
1.341737290E2,1.217063591E-1,9.281108528E-2,-4.336954057E-1
1.341762418E2,1.217063591E-1,6.511422992E-2,-4.379564524E-1
1.341787546E2,1.238368824E-1,3.741738200E-2,-4.422175288E-1
1.341812674E2,1.270326823E-1,5.459475331E-3,-4.432827830E-1
1.341837801E2,1.302284598E-1,-3.075948358E-2,-4.518049061E-1
1.341862930E2,1.451421529E-1,-6.804370880E-2,-4.613922536E-1
1.341888057E2,1.568600535E-1,-1.117195114E-1,-4.731101692E-1
1.341913185E2,1.685779542E-1,-1.490037292E-1,-4.869585931E-1
1.341938313E2,1.813611090E-1,-1.905490160E-1,-5.018723011E-1
1.341963441E2,1.973400712E-1,-2.395511419E-1,-5.178512335E-1
1.341988569E2,2.122537643E-1,-2.810963988E-1,-5.380912423E-1
1.342013697E2,2.292979807E-1,-3.194459081E-1,-5.519396663E-1
1.342038824E2,2.410158664E-1,-3.514038026E-1,-5.721796751E-1
1.342063952E2,2.527337670E-1,-3.791006505E-1,-5.934849381E-1
1.342089080E2,2.623211443E-1,-3.950796127E-1,-6.137249470E-1
1.342114208E2,2.655169368E-1,-4.057322443E-1,-6.307691932E-1
1.342139336E2,2.697779834E-1,-4.099932909E-1,-6.510091424E-1
1.342164464E2,2.665821910E-1,-4.046669900E-1,-6.691186428E-1
1.342189591E2,2.655169368E-1,-3.982754052E-1,-6.787060499E-1
1.342214720E2,2.569948137E-1,-3.854922354E-1,-6.946849823E-1
1.342239847E2,2.442116588E-1,-3.737743497E-1,-7.085334063E-1
1.342264975E2,2.271674424E-1,-3.577953875E-1,-7.191860080E-1
1.342290103E2,2.143842876E-1,-3.407511711E-1,-7.277081609E-1
1.342315231E2,1.952095479E-1,-3.151848316E-1,-7.340997458E-1
1.342340359E2,1.717737466E-1,-2.917490602E-1,-7.372955084E-1
1.342365486E2,1.451421529E-1,-2.619216740E-1,-7.362302542E-1
1.342390614E2,1.174453050E-1,-2.257027030E-1,-7.287734151E-1
1.342415742E2,9.187898040E-2,-1.905490160E-1,-7.170554996E-1
1.342440870E2,5.779054761E-2,-1.500689983E-1,-6.946849823E-1
1.342465998E2,2.476737648E-2,-1.085237190E-1,-6.712491512E-1
1.342491126E2,-1.145158336E-2,-6.591317803E-2,-6.382260323E-1
1.342516253E2,-4.767054319E-2,-2.223737538E-2,-5.956154466E-1
1.342541382E2,-8.602003008E-2,2.250369266E-2,-5.498091578E-1
1.342566509E2,-1.254347861E-1,6.085317954E-2,-5.029375553E-1
1.342591637E2,-1.637842655E-1,9.494160861E-2,-4.475438297E-1
1.342616765E2,-2.010684907E-1,1.162468791E-1,-3.868238032E-1
1.342641893E2,-2.383527160E-1,1.332910955E-1,-3.335606456E-1
1.342667021E2,-2.735064030E-1,1.439437270E-1,-2.728406191E-1
1.342692149E2,-3.054643273E-1,1.407479495E-1,-2.195774466E-1
1.342717276E2,-3.363569677E-1,1.322258413E-1,-1.673795283E-1
1.342742405E2,-3.597927690E-1,1.194426715E-1,-1.215732023E-1
1.342767532E2,-3.757717013E-1,9.068055451E-2,-8.215844631E-2
1.342792660E2,-3.832285404E-1,4.913527891E-2,-5.446159840E-2
1.342817788E2,-3.800327480E-1,3.328948515E-3,-2.889527380E-2
1.342842915E2,-3.683148623E-1,-4.567317292E-2,-1.504684705E-2
1.342868044E2,-3.502053916E-1,-8.828371763E-2,-7.590002380E-3
1.342893171E2,-3.182474673E-1,-1.340900511E-1,-1.185105648E-2
1.342918299E2,-2.873548269E-1,-1.745700538E-1,-2.250369266E-2
1.342943427E2,-2.500706017E-1,-2.118542790E-1,-3.635211661E-2
1.342968555E2,-2.021337599E-1,-2.491385043E-1,-6.511422992E-2
1.342993683E2,-1.520663649E-1,-2.757700980E-1,-9.813740104E-2
1.343018811E2,-9.880319238E-2,-2.938795686E-1,-1.343563646E-1
1.343043938E2,-4.660527781E-2,-3.130543232E-1,-1.790974289E-1
1.343069066E2,7.723160554E-3,-3.194459081E-1,-2.280995548E-1
1.343094194E2,5.672528222E-2,-3.258374929E-1,-2.771016657E-1
1.343119322E2,1.004010886E-1,-3.194459081E-1,-3.292995989E-1
1.343144450E2,1.398158371E-1,-3.066627383E-1,-3.857585490E-1
1.343169578E2,1.739042699E-1,-2.874879837E-1,-4.411522448E-1
1.343194706E2,2.016011178E-1,-2.597911358E-1,-4.965459704E-1
1.343219834E2,2.292979807E-1,-2.320942879E-1,-5.562007427E-1
1.343244961E2,2.516685128E-1,-2.043974400E-1,-6.105291843E-1
1.343270089E2,2.655169368E-1,-1.767005920E-1,-6.616618037E-1
1.343295217E2,2.761695683E-1,-1.521995217E-1,-7.127944827E-1
1.343320345E2,2.900179923E-1,-1.213068813E-1,-7.596660256E-1
1.343345473E2,2.985401154E-1,-8.828371763E-2,-7.990807891E-1
1.343370600E2,3.070622087E-1,-5.845633522E-2,-8.342344761E-1
1.343395728E2,3.145190477E-1,-2.862895653E-2,-8.640618920E-1
1.343420856E2,3.219758868E-1,1.198421465E-3,-8.874976635E-1
1.343445984E2,3.273022175E-1,3.102580085E-2,-9.077376723E-1
1.343471112E2,3.336938024E-1,5.659212545E-2,-9.226513505E-1
1.343496240E2,3.411506414E-1,8.215844631E-2,-9.301081896E-1
1.343521368E2,3.464769721E-1,1.045289859E-1,-9.343692660E-1
1.343546496E2,3.560643196E-1,1.258342564E-1,-9.333040118E-1
1.343571623E2,3.645864427E-1,1.450089961E-1,-9.301081896E-1
1.343596751E2,3.709780276E-1,1.663142741E-1,-9.237166047E-1
1.343621879E2,3.805654049E-1,1.833584905E-1,-9.141292572E-1
1.343647007E2,3.869569898E-1,2.004027069E-1,-9.034766555E-1
1.343672135E2,3.965443373E-1,2.163816541E-1,-8.906934857E-1
1.343697263E2,4.040012062E-1,2.355563939E-1,-8.800408244E-1
1.343722390E2,4.114580452E-1,2.547311485E-1,-8.629966378E-1
1.343747519E2,4.157190919E-1,2.696448267E-1,-8.438218832E-1
1.343772646E2,4.221106768E-1,2.802974582E-1,-8.267776370E-1
1.343797774E2,4.199801385E-1,2.941458821E-1,-8.076028824E-1
1.343822902E2,4.167843461E-1,3.101248443E-1,-7.905586958E-1
1.343848030E2,4.178496301E-1,3.250385225E-1,-7.756450176E-1
1.343873158E2,4.093275070E-1,3.346258998E-1,-7.543397546E-1
1.343898285E2,3.976096213E-1,3.420827389E-1,-7.330344915E-1
1.343923413E2,3.869569898E-1,3.527353704E-1,-7.127944827E-1
1.343948541E2,3.773696125E-1,3.644532859E-1,-6.946849823E-1
1.343973669E2,3.656516969E-1,3.729753792E-1,-6.765754819E-1
1.343998797E2,3.486074805E-1,3.814975023E-1,-6.552702188E-1
1.344023925E2,3.347590566E-1,3.910848796E-1,-6.339649558E-1
1.344049052E2,3.198453784E-1,3.985417187E-1,-6.126596928E-1
1.344074181E2,3.028011620E-1,4.059985578E-1,-5.870933533E-1
1.344099308E2,2.868221998E-1,4.187817276E-1,-5.668533444E-1
1.344124436E2,2.687127292E-1,4.326301515E-1,-5.487438440E-1
1.344149564E2,2.484727204E-1,4.432827830E-1,-5.306344032E-1
1.344174692E2,2.324937582E-1,4.539354146E-1,-5.093291402E-1
1.344199820E2,2.186453342E-1,4.560659528E-1,-4.848280549E-1
1.344224948E2,1.994705945E-1,4.581964612E-1,-4.603269994E-1
1.344250075E2,1.824263781E-1,4.560659528E-1,-4.379564524E-1
1.344275203E2,1.685779542E-1,4.528701603E-1,-4.177164733E-1
1.344300331E2,1.504684687E-1,4.496743679E-1,-3.953459263E-1
1.344325459E2,1.312937289E-1,4.443480372E-1,-3.676490784E-1
1.344350587E2,1.110537201E-1,4.347606897E-1,-3.420827389E-1
1.344375715E2,9.081371874E-2,4.219775200E-1,-3.186469376E-1
1.344400843E2,7.163897157E-2,4.049333036E-1,-2.898848355E-1
1.344425970E2,5.033370107E-2,3.900195956E-1,-2.632532418E-1
1.344451098E2,3.222422302E-2,3.751059175E-1,-2.366216630E-1
1.344476227E2,1.411474124E-2,3.527353704E-1,-2.110553384E-1
1.344501357E2,-7.989476435E-4,3.271690607E-1,-1.854890138E-1
1.344526487E2,-1.890842803E-2,3.069290519E-1,-1.609879434E-1
1.344551617E2,-3.275685385E-2,2.813627422E-1,-1.407479495E-1
1.344576747E2,-4.234422371E-2,2.557964027E-1,-1.194426715E-1
1.344601877E2,-4.873580486E-2,2.302300781E-1,-9.920266271E-2
1.344627007E2,-5.512738600E-2,2.057290226E-1,-8.002792299E-2
1.344652137E2,-5.832317844E-2,1.812279522E-1,-6.617949903E-2
1.344677266E2,-5.725791305E-2,1.535311043E-1,-5.126580596E-2
1.344702397E2,-5.725791305E-2,1.268995106E-1,-3.741738200E-2
1.344727526E2,-5.299685895E-2,1.002679318E-1,-2.676474676E-2
1.344752656E2,-4.767054319E-2,7.150581479E-2,-1.717737503E-2
1.344777786E2,-4.554001614E-2,4.593949020E-2,-1.078579295E-2
1.344802916E2,-4.021369666E-2,1.611211151E-2,-6.524738856E-3
1.344828046E2,-3.169158846E-2,-9.454214014E-3,-3.328948515E-3
1.344853176E2,-2.423474565E-2,-3.821633011E-2,-4.394211806E-3
1.344878306E2,-1.358211040E-2,-6.165212765E-2,-6.524738856E-3
1.344903436E2,-7.190528791E-3,-8.402266353E-2,-7.590002380E-3
1.344928565E2,1.331579406E-3,-1.074584574E-1,-1.185105648E-2
1.344953695E2,5.592633504E-3,-1.287637353E-1,-1.611211151E-2
1.344978825E2,1.198421419E-2,-1.468732059E-1,-2.143842913E-2
1.345003955E2,1.731053181E-2,-1.681784838E-1,-2.463421971E-2
1.345029085E2,1.731053181E-2,-1.809616387E-1,-3.209106252E-2
1.345054215E2,2.050632238E-2,-1.894837469E-1,-3.741738200E-2
1.345079345E2,2.370211296E-2,-2.012016475E-1,-4.274369776E-2
1.345104475E2,2.050632238E-2,-2.075932324E-1,-4.807001725E-2
1.345129605E2,1.624526829E-2,-2.150500715E-1,-5.552686006E-2
1.345154735E2,1.518000476E-2,-2.203763872E-1,-6.298370659E-2
1.345179864E2,1.304947771E-2,-2.225069255E-1,-7.363633811E-2
1.345204994E2,6.657897029E-3,-2.214416564E-1,-8.109318465E-2
1.345230124E2,-3.994738217E-3,-2.214416564E-1,-8.855003119E-2
1.345255254E2,-1.358211040E-2,-2.161153406E-1,-9.707213938E-2
1.345280384E2,-2.210421860E-2,-2.065279633E-1,-1.055942476E-1
1.345305514E2,-3.275685385E-2,-1.937448084E-1,-1.130510941E-1
1.345330644E2,-4.234422371E-2,-1.830921620E-1,-1.205079332E-1
1.345355774E2,-4.980107024E-2,-1.703090072E-1,-1.290300488E-1
1.345380903E2,-5.938844010E-2,-1.585911065E-1,-1.364868879E-1
1.345406034E2,-6.471475959E-2,-1.458079517E-1,-1.386174113E-1
1.345431163E2,-7.217160612E-2,-1.372858435E-1,-1.471395195E-1
1.345456293E2,-8.069371432E-2,-1.255679429E-1,-1.482047886E-1
1.345481423E2,-8.708529174E-2,-1.149153039E-1,-1.471395195E-1
1.345506553E2,-9.241160750E-2,-1.042626649E-1,-1.503353119E-1
1.345531683E2,-9.773793072E-2,-9.574055672E-2,-1.556616277E-1
1.345556813E2,-1.019989848E-1,-8.721844852E-2,-1.556616277E-1
1.345581943E2,-1.051947698E-1,-7.976160944E-2,-1.588574201E-1
1.345607073E2,-1.094558239E-1,-7.763107866E-2,-1.631184816E-1
1.345632202E2,-1.094558239E-1,-7.550055534E-2,-1.673795283E-1
1.345657333E2,-1.073253006E-1,-7.443528622E-2,-1.695100516E-1
1.345682462E2,-1.115863547E-1,-7.337002456E-2,-1.705753207E-1
1.345707592E2,-1.137168780E-1,-7.017423213E-2,-1.695100516E-1
1.345732722E2,-1.137168780E-1,-6.697844714E-2,-1.727058440E-1
1.345757852E2,-1.158474088E-1,-6.378265470E-2,-1.727058440E-1
1.345782982E2,-1.222389862E-1,-6.058686227E-2,-1.695100516E-1
1.345808112E2,-1.275653094E-1,-5.739107355E-2,-1.663142741E-1
1.345833241E2,-1.307611018E-1,-5.206475407E-2,-1.663142741E-1
1.345858372E2,-1.360874176E-1,-4.780369997E-2,-1.599226892E-1
1.345883501E2,-1.403484643E-1,-4.567317292E-2,-1.545963734E-1
1.345908632E2,-1.478053182E-1,-4.247738421E-2,-1.545963734E-1
1.345933761E2,-1.573926806E-1,-3.715106472E-2,-1.482047886E-1
1.345958891E2,-1.659147888E-1,-3.928159177E-2,-1.386174113E-1
1.345984021E2,-1.723063737E-1,-3.608580306E-2,-1.311605722E-1
1.346009151E2,-1.786979586E-1,-3.928159177E-2,-1.258342564E-1
1.346034281E2,-1.904158592E-1,-4.034685716E-2,-1.173121482E-1
1.346059411E2,-2.021337599E-1,-3.928159177E-2,-1.087900400E-1
1.346084540E2,-2.095905989E-1,-4.141211882E-2,-1.045289859E-1
1.346109671E2,-2.181127071E-1,-4.567317292E-2,-9.707213938E-2
1.346134800E2,-2.277000844E-1,-4.034685716E-2,-9.068055451E-2
1.346159930E2,-2.372874469E-1,-4.673843831E-2,-8.641950041E-2
1.346185060E2,-2.490053475E-1,-4.567317292E-2,-7.789739221E-2
1.346210190E2,-2.596579790E-1,-4.460791126E-2,-7.257107645E-2
1.346235320E2,-2.703106105E-1,-4.780369997E-2,-6.724476069E-2
1.346260450E2,-2.798979878E-1,-4.567317292E-2,-6.298370659E-2
1.346285580E2,-2.884201109E-1,-4.034685716E-2,-5.872265249E-2
1.346310710E2,-3.012032509E-1,-3.502053767E-2,-5.020054430E-2
1.346335839E2,-3.107906282E-1,-3.182474896E-2,-4.593949020E-2
1.346360970E2,-3.182474673E-1,-2.330263890E-2,-4.061317071E-2
1.346386099E2,-3.257043362E-1,-1.584579423E-2,-3.528685495E-2
1.346411229E2,-3.384874761E-1,-9.454214014E-3,-2.783001028E-2
1.346436359E2,-3.491401076E-1,-9.321055841E-4,-2.037316561E-2
1.346461489E2,-3.597927690E-1,7.590002380E-3,-8.655265905E-3
1.346486619E2,-3.672496080E-1,1.398158353E-2,-1.331579406E-4
1.346511749E2,-3.768369853E-1,2.143842913E-2,9.454214014E-3
1.346536878E2,-3.874896169E-1,3.102580085E-2,1.478053164E-2
1.346562009E2,-4.024032950E-1,3.954790905E-2,2.330263890E-2
1.346587138E2,-4.130559266E-1,4.913527891E-2,3.395527601E-2
1.346612269E2,-4.226433039E-1,6.404896826E-2,4.460791126E-2
1.346637398E2,-4.343611896E-1,7.150581479E-2,5.313001946E-2
1.346662528E2,-4.418180585E-1,8.215844631E-2,6.165212765E-2
1.346687658E2,-4.460791051E-1,9.281108528E-2,6.804370880E-2
1.346712788E2,-4.546011984E-1,1.013331935E-1,7.443528622E-2
1.346737918E2,-4.535359442E-1,1.087900400E-1,7.763107866E-2
1.346763048E2,-4.535359442E-1,1.141163558E-1,8.082687110E-2
1.346788177E2,-4.503401518E-1,1.258342564E-1,8.295739442E-2
1.346813308E2,-4.418180585E-1,1.364868879E-1,8.615318686E-2
1.346838437E2,-4.269043505E-1,1.482047886E-1,8.721844852E-2
1.346863568E2,-4.119906723E-1,1.652490050E-1,8.615318686E-2
1.346888697E2,-3.928159177E-1,1.748363823E-1,8.615318686E-2
1.346913827E2,-3.672496080E-1,1.833584905E-1,8.615318686E-2
1.346938957E2,-3.406180143E-1,1.961416453E-1,8.295739442E-2
1.346964087E2,-3.139864206E-1,2.142511308E-1,8.189213276E-2
1.346989217E2,-2.852243185E-1,2.291648090E-1,7.763107866E-2
1.347014347E2,-2.564621866E-1,2.451437712E-1,7.123950124E-2
1.347039476E2,-2.255695462E-1,2.568616569E-1,6.271739304E-2
1.347064607E2,-1.914811134E-1,2.739058733E-1,5.526054651E-2
1.347089736E2,-1.637842655E-1,2.813627422E-1,4.460791126E-2
1.347114866E2,-1.318263561E-1,2.909500897E-1,3.502053767E-2
1.347139996E2,-1.019989848E-1,3.016027212E-1,2.436790243E-2
1.347165126E2,-7.430212945E-2,3.122553825E-1,1.158474106E-2
1.347190256E2,-4.660527781E-2,3.207774758E-1,-1.331579406E-4
1.347215386E2,-1.677790098E-2,3.271690607E-1,-1.185105648E-2
1.347240516E2,1.411474124E-2,3.282343149E-1,-2.143842913E-2
1.347265646E2,3.968106583E-2,3.239732683E-1,-2.889527380E-2
1.347290775E2,6.418212503E-2,3.186469376E-1,-3.954790905E-2
1.347315906E2,8.761792630E-2,3.101248443E-1,-4.593949020E-2
1.347341035E2,1.046621427E-1,3.058637977E-1,-5.339633301E-2
1.347366165E2,1.217063591E-1,3.016027212E-1,-6.085317954E-2
1.347391295E2,1.355547905E-1,3.005374670E-1,-6.085317954E-2
1.347416425E2,1.430116296E-1,2.962764204E-1,-6.191844121E-2
1.347441555E2,1.547295302E-1,2.856237888E-1,-6.298370659E-2
1.347466685E2,1.589905769E-1,2.771016657E-1,-5.978791416E-2
1.347491814E2,1.579253227E-1,2.675142884E-1,-5.659212545E-2
1.347516945E2,1.547295302E-1,2.568616569E-1,-4.913527891E-2
1.347542074E2,1.568600535E-1,2.451437712E-1,-3.848264366E-2
1.347567205E2,1.557947844E-1,2.302300781E-1,-2.996053733E-2
1.347592334E2,1.494032145E-1,2.174469233E-1,-1.398158353E-2
1.347617464E2,1.462074220E-1,2.025332302E-1,3.062632633E-3
1.347642594E2,1.408811063E-1,1.897500604E-1,2.117211185E-2
1.347667724E2,1.355547905E-1,1.727058440E-1,4.034685716E-2
1.347692854E2,1.323589981E-1,1.524658352E-1,6.165212765E-2
1.347717984E2,1.334242523E-1,1.354216188E-1,8.402266353E-2
1.347743113E2,1.302284598E-1,1.141163558E-1,1.095889881E-1
1.347768244E2,1.291632056E-1,8.748476952E-2,1.351553053E-1
1.347793373E2,1.280979365E-1,6.298370659E-2,1.585911065E-1
1.347818503E2,1.302284598E-1,3.741738200E-2,1.809616387E-1
1.347843633E2,1.270326823E-1,1.611211151E-2,2.022669166E-1
1.347868763E2,1.259674132E-1,-8.388950489E-3,2.267679721E-1
1.347893893E2,1.238368824E-1,-2.969422005E-2,2.470079809E-1
1.347919023E2,1.206410974E-1,-5.419528112E-2,2.651174664E-1
1.347944153E2,1.153147742E-1,-7.869634032E-2,2.779006362E-1
1.347969283E2,1.089231968E-1,-1.063931957E-1,2.906837761E-1
1.347994412E2,1.078579351E-1,-1.383510977E-1,2.981406152E-1
1.348019543E2,1.046621427E-1,-1.628521681E-1,3.024016917E-1
1.348044672E2,1.067926660E-1,-1.980058551E-1,3.034669459E-1
1.348069802E2,1.067926660E-1,-2.310290337E-1,2.970753610E-1
1.348094932E2,1.121189892E-1,-2.651174664E-1,2.885532677E-1
1.348120062E2,1.217063591E-1,-3.013364077E-1,2.768353522E-1
1.348145192E2,1.302284598E-1,-3.279680014E-1,2.597911358E-1
1.348170322E2,1.398158371E-1,-3.492732644E-1,2.384858727E-1
1.348195452E2,1.547295302E-1,-3.663174808E-1,2.203763872E-1
1.348220582E2,1.696432233E-1,-3.737743497E-1,2.012016475E-1
1.348245711E2,1.866874397E-1,-3.705785573E-1,1.777658463E-1
1.348270841E2,1.973400712E-1,-3.609911799E-1,1.628521681E-1
1.348295971E2,2.090579718E-1,-3.439469635E-1,1.436774135E-1
1.348321101E2,2.218411267E-1,-3.237069547E-1,1.266331971E-1
1.348346231E2,2.324937582E-1,-3.034669459E-1,1.117195114E-1
1.348371361E2,2.388853431E-1,-2.842921913E-1,9.574055672E-2
1.348396491E2,2.442116588E-1,-2.576606274E-1,8.295739442E-2
1.348421621E2,2.474074513E-1,-2.278332412E-1,6.910897046E-2
1.348446751E2,2.484727204E-1,-1.969406009E-1,5.313001946E-2
1.348471881E2,2.580600977E-1,-1.713742763E-1,3.715106472E-2
1.348497010E2,2.623211443E-1,-1.543300599E-1,2.649842948E-2
1.348522140E2,2.612558901E-1,-1.394163668E-1,1.691105776E-2
1.348547270E2,2.569948137E-1,-1.245026737E-1,1.691105776E-2
1.348572400E2,2.537990212E-1,-1.085237190E-1,1.584579423E-2
1.348597530E2,2.452769279E-1,-8.934897929E-2,2.543316595E-2
1.348622660E2,2.292979807E-1,-6.484791636E-2,3.928159177E-2
1.348647790E2,2.122537643E-1,-4.460791126E-2,5.739107355E-2
1.348672920E2,1.866874397E-1,-4.034685716E-2,7.976160944E-2
1.348698049E2,1.611211151E-1,-2.969422005E-2,1.053279340E-1
1.348723180E2,1.344895214E-1,-1.051947754E-2,1.383510977E-1
1.348748309E2,1.014663503E-1,3.328948515E-3,1.788311154E-1
1.348773439E2,6.844317913E-2,1.398158353E-2,2.225069255E-1
1.348798569E2,2.902843058E-2,2.783001028E-2,2.747048438E-1
