"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.239905432E1,5.916832089E-1,4.245985746E-1,9.920874596E0
8.240156729E1,6.629486680E-1,4.437623918E-1,9.735224724E0
8.240408031E1,6.916944385E-1,4.581352770E-1,9.393270493E0
8.240659333E1,6.869034767E-1,4.533443153E-1,9.236366272E0
8.240910635E1,6.773215532E-1,4.629262388E-1,9.093835831E0
8.241161932E1,6.821125150E-1,4.629262388E-1,8.827937126E0
8.241413234E1,7.533779740E-1,5.060448647E-1,8.623723030E0
8.241664536E1,6.725305915E-1,4.677171707E-1,8.462027550E0
8.241915833E1,6.916944385E-1,4.581352770E-1,8.272186279E0
8.242167135E1,7.012763619E-1,4.437623918E-1,8.091327667E0
8.242418437E1,6.629486680E-1,4.437623918E-1,7.887113094E0
8.242669734E1,6.246210337E-1,4.629262388E-1,7.673316479E0
8.242921036E1,6.060560942E-1,4.964629412E-1,7.430774212E0
8.243172338E1,5.485646129E-1,4.868810177E-1,7.259497643E0
8.243423640E1,4.964629412E-1,4.629262388E-1,7.088819981E0
8.243674937E1,4.485533535E-1,4.820900559E-1,6.988808632E0
8.243926239E1,3.766889870E-1,4.485533535E-1,6.894187450E0
8.244177541E1,3.150054216E-1,3.437511623E-1,6.765430450E0
8.244428838E1,3.150054216E-1,2.814687192E-1,6.684582710E0
8.244680135E1,2.485308945E-1,2.335591614E-1,6.594752312E0
8.244931437E1,2.054122835E-1,1.335479319E-1,6.561215878E0
8.245182739E1,1.101920158E-1,3.293782845E-2,6.613317490E0
8.245434041E1,1.437287126E-2,-8.623722941E-2,6.594752312E0
8.245685343E1,-8.563835919E-2,-1.149829701E-1,6.613317490E0
8.245936650E1,-1.569038481E-1,-2.395478487E-1,6.651645184E0
8.246187953E1,-2.143953294E-1,-3.251862228E-1,6.708537579E0
8.246439255E1,-3.479432464E-1,-4.114234447E-1,6.798966885E0
8.246690557E1,-4.575363994E-1,-4.210053682E-1,6.879814148E0
8.246941859E1,-6.431859732E-1,-4.305872619E-1,6.955870628E0
8.247193161E1,-7.246322632E-1,-5.258075595E-1,7.041509151E0
8.247444463E1,-8.198525310E-1,-6.024628282E-1,7.150503635E0
8.247695765E1,-8.719542027E-1,-5.880900025E-1,7.307407379E0
8.247947067E1,-9.629823565E-1,-6.216266751E-1,7.502039909E0
8.248198369E1,-9.911292195E-1,-7.174458504E-1,7.682898521E0
8.248449671E1,-1.043829799E0,-6.839091182E-1,7.843994617E0
8.248700973E1,-1.082157373E0,-6.839091182E-1,8.000898361E0
8.248952276E1,-1.110304356E0,-7.312198281E-1,8.238649368E0
8.249203578E1,-1.082157373E0,-7.503836751E-1,8.414717674E0
8.249454880E1,-1.086948395E0,-7.312198281E-1,8.542875290E0
8.249706182E1,-1.091739297E0,-7.030729651E-1,8.727926254E0
8.249957484E1,-1.029456854E0,-6.887000799E-1,8.999214172E0
8.250208786E1,-9.911292195E-1,-6.839091182E-1,9.165101051E0
8.250460088E1,-9.246547222E-1,-6.503724456E-1,9.383687973E0
8.250711390E1,-8.527903557E-1,-5.832990408E-1,9.588501930E0
8.250962697E1,-7.623610497E-1,-4.832877815E-1,9.611857414E0
8.251213999E1,-6.910955310E-1,-4.353782237E-1,9.545383453E0
8.251465302E1,-6.048583388E-1,-2.778755128E-1,9.569337845E0
8.251716604E1,-4.904742241E-1,-1.724744588E-1,9.540592194E0
8.251967906E1,-4.287906587E-1,-5.809035525E-2,9.459744453E0
8.252219208E1,-5.096380711E-1,4.251974449E-2,9.369914055E0
8.252470510E1,-6.048583388E-1,1.712767184E-1,9.260321617E0
8.252721812E1,-4.383725822E-1,2.766777575E-1,9.108208656E0
8.252973114E1,-2.808698714E-1,3.629150093E-1,8.994422913E0
8.253224416E1,-1.760676801E-1,4.054347575E-1,8.946513176E0
8.253475718E1,-4.731070250E-2,3.814799488E-1,8.884829521E0
8.253727020E1,3.832765669E-2,4.150166512E-1,8.861474037E0
8.253978322E1,1.670846343E-1,4.677171707E-1,8.794400215E0
8.254229624E1,2.629037797E-1,4.533443153E-1,8.680615425E0
8.254480927E1,3.437511623E-1,4.677171707E-1,8.538084030E0
8.254732229E1,4.054347575E-1,5.108358264E-1,8.438073158E0
8.254983531E1,4.437623918E-1,5.252086520E-1,8.329078674E0
8.255234833E1,4.533443153E-1,5.108358264E-1,8.329078674E0
8.255486135E1,4.389714301E-1,5.491634607E-1,8.229067802E0
8.255737437E1,3.724969029E-1,6.012651324E-1,8.091327667E0
8.255988739E1,2.814687192E-1,7.066661716E-1,8.039225578E0
8.256240046E1,2.341580242E-1,7.258300185E-1,7.939214706E0
8.256491348E1,1.101920158E-1,7.833214998E-1,7.739791393E0
8.256742650E1,2.934461273E-2,8.162593246E-1,7.573305607E0
8.256993953E1,-5.689261481E-2,8.354231715E-1,7.354718208E0
8.257245255E1,-1.042033136E-1,8.593779206E-1,7.212186813E0
8.257496557E1,-1.233671457E-1,8.881236911E-1,7.150503635E0
8.257747859E1,-1.377400160E-1,9.264513254E-1,7.069655895E0
8.257999161E1,-7.605644315E-2,8.881236911E-1,7.017554283E0
8.258250463E1,-5.689261481E-2,9.072874784E-1,7.017554283E0
8.258501765E1,3.892652690E-2,9.504061341E-1,7.003181458E0
8.258753067E1,7.186435908E-2,1.007897615E0,6.931916237E0
8.259004369E1,1.149829701E-1,1.064790249E0,6.884605408E0
8.259255671E1,1.437287182E-1,1.031253457E0,6.875023365E0
8.259506973E1,1.437287182E-1,1.098326921E0,6.837294579E0
8.259758276E1,9.102818370E-2,1.184564114E0,6.770221233E0
8.260009578E1,-2.814687230E-2,1.241456747E0,6.685181618E0
8.260260880E1,-1.808586270E-1,1.313321114E0,6.703746796E0
8.260512182E1,-2.617060244E-1,1.346857786E0,6.670808792E0
8.260763484E1,-3.521353602E-1,1.366021633E0,6.623497963E0
8.261014786E1,-5.144290328E-1,1.375603557E0,6.594752312E0
8.261266093E1,-6.767227054E-1,1.404349327E0,6.518695831E0
8.261517395E1,-8.288355470E-1,1.451660037E0,6.428266525E0
8.261768697E1,-8.527903557E-1,1.485196710E0,6.328854084E0
8.262019999E1,-8.671632409E-1,1.561851978E0,6.228843212E0
8.262271302E1,-7.288243175E-1,1.585806847E0,6.276153564E0
8.262522604E1,-5.809035301E-1,1.624134421E0,6.314481258E0
8.262773906E1,-5.856944919E-1,1.685818076E0,6.433057785E0
8.263025208E1,-5.575476289E-1,1.681027055E0,6.504323006E0
8.263276510E1,-4.000449181E-1,1.537897229E0,6.594752312E0
8.263527812E1,-1.473219246E-1,1.394767404E0,6.761238098E0
8.263779114E1,1.149829701E-1,1.117490768E0,7.221768856E0
8.264030416E1,2.485308945E-1,8.737508059E-1,7.682898521E0
8.264281718E1,4.581352770E-1,8.929146528E-1,7.364299774E0
8.264533020E1,8.012875915E-1,8.977055550E-1,7.649362087E0
8.264784322E1,1.045027494E0,9.647789598E-1,8.309914589E0
8.265035624E1,1.216304183E0,1.174982190E0,8.918366432E0
8.265286926E1,1.216304183E0,1.437886000E0,9.441180229E0
8.265538229E1,1.111502051E0,1.633716345E0,9.635812759E0
8.265789531E1,1.087547302E0,1.819964767E0,9.517236710E0
8.266040833E1,1.049818516E0,1.948721766E0,9.232173920E0
8.266292140E1,1.045027494E0,2.054122925E0,8.960886002E0
8.266543442E1,1.021072745E0,2.120597363E0,8.880638123E0
8.266794744E1,9.444174170E-1,2.134970188E0,8.823145866E0
8.267046046E1,8.348242640E-1,2.125388384E0,8.908784866E0
8.267297348E1,6.395927668E-1,2.111015558E0,8.989631653E0
8.267548651E1,3.197963834E-1,2.063704729E0,9.036942482E0
8.267799953E1,9.581914544E-2,2.025377035E0,8.880638123E0
8.268051255E1,-1.616947949E-1,1.987049460E0,8.614140511E0
8.268302557E1,-4.521465898E-1,2.030168056E0,8.390762329E0
8.268553859E1,-7.096605301E-1,1.958303690E0,8.162592888E0
8.268805161E1,-8.288355470E-1,1.963094711E0,8.072762489E0
8.269056463E1,-8.959089518E-1,1.943930864E0,8.034435272E0
8.269307765E1,-9.150727987E-1,1.915185094E0,7.958378792E0
8.269559067E1,-8.911179900E-1,1.900812268E0,8.034435272E0
8.269810369E1,-8.336265087E-1,1.881648421E0,8.148818970E0
8.270061671E1,-7.958977222E-1,1.772055268E0,8.262604713E0
8.270312973E1,-7.479881644E-1,1.728936672E0,8.314705849E0
8.270564276E1,-7.192424536E-1,1.733727574E0,8.448253632E0
8.270815578E1,-6.336040497E-1,1.724145651E0,8.623723030E0
8.271066880E1,-5.856944919E-1,1.714563727E0,8.699779510E0
8.271318182E1,-6.144402623E-1,1.676236153E0,8.761463165E0
8.271569489E1,-5.335928202E-1,1.666654229E0,8.899202347E0
8.271820791E1,-5.617397428E-1,1.652281284E0,9.084852219E0
8.272072093E1,-5.617397428E-1,1.676236153E0,9.112998962E0
8.272323395E1,-5.192199945E-1,1.595388651E0,9.122581482E0
8.272574697E1,-5.096380711E-1,1.566643000E0,9.198637962E0
8.272825999E1,-4.329827428E-1,1.566643000E0,9.236965179E0
8.273077302E1,-4.048358798E-1,1.509151459E0,9.236965179E0
8.273328604E1,-3.952539563E-1,1.437287092E0,9.193846703E0
8.273579906E1,-3.617172539E-1,1.366021633E0,9.217801094E0
8.273831208E1,-3.617172539E-1,1.370812654E0,9.198637962E0
8.274082510E1,-3.425534368E-1,1.284575343E0,9.251338005E0
8.274333812E1,-3.090167344E-1,1.294157267E0,9.355541229E0
8.274585114E1,-3.042257726E-1,1.274993420E0,9.465134621E0
8.274836416E1,-2.856608033E-1,1.270202518E0,9.588501930E0
8.275087718E1,-2.994348109E-1,1.203129053E0,9.640603065E0
8.275339020E1,-2.473331541E-1,1.112699747E0,9.863982201E0
8.275590322E1,-1.664857566E-1,1.050417304E0,9.935247421E0
8.275841624E1,-1.664857566E-1,9.833439589E-1,1.004963112E1
8.276092926E1,-1.616947949E-1,9.785529971E-1,1.000651264E1
8.276344229E1,-1.521128863E-1,9.599879980E-1,1.004963112E1
8.276595536E1,-9.941235930E-2,9.312422872E-1,1.013946152E1
8.276846838E1,-8.983044326E-2,8.785417676E-1,1.014904404E1
8.277098140E1,-4.192087334E-3,7.970954776E-1,1.009694195E1
8.277349442E1,4.371748492E-2,5.533555150E-1,9.911292076E0
8.277600744E1,2.245761156E-1,2.718868256E-1,9.578919411E0
8.277852046E1,2.964404821E-1,1.760676801E-1,9.802298546E0
8.278103348E1,3.581240475E-1,2.718868256E-1,1.071916771E1
8.278354650E1,4.012426436E-1,4.102256894E-1,1.109945011E1
8.278605953E1,4.443612695E-1,5.629374385E-1,1.122760773E1
8.278857255E1,5.299996138E-1,7.066661716E-1,1.138451195E1
8.279108557E1,5.156267285E-1,8.641688824E-1,1.157495213E1
8.279359859E1,4.491522312E-1,9.641801119E-1,1.172706509E1
8.279611161E1,4.395703077E-1,1.103117824E0,1.188816071E1
8.279862463E1,4.772990942E-1,1.183965325E0,1.200733662E1
8.280113765E1,4.587341547E-1,1.183965325E0,1.211633015E1
8.280365067E1,4.204064906E-1,1.227083921E0,1.222592354E1
8.280616369E1,3.772878647E-1,1.284575343E0,1.227323437E1
8.280867671E1,3.677059710E-1,1.270202518E0,1.220675945E1
8.281118973E1,3.772878647E-1,1.274993420E0,1.224448872E1
8.281370276E1,3.347681165E-1,1.346857786E0,1.210195732E1
8.281621583E1,2.964404821E-1,1.389976382E0,1.201691818E1
8.281872885E1,3.299771547E-1,1.485196710E0,1.191211605E1
8.282124187E1,4.108245671E-1,1.571433902E0,1.175521183E1
8.282375489E1,4.156155288E-1,1.657072306E0,1.153662491E1
8.282626791E1,4.060336053E-1,1.733727574E0,1.128030872E1
8.282878093E1,4.108245671E-1,1.810382962E0,1.097129154E1
8.283129395E1,3.443500400E-1,1.843320727E0,1.080001545E1
8.283380697E1,4.012426436E-1,1.848111749E0,1.047243309E1
8.283631999E1,3.820788264E-1,1.757682323E0,1.023468208E1
8.283883302E1,3.820788264E-1,1.676236153E0,1.008736038E1
8.284134604E1,6.012651324E-1,1.494778633E0,1.005442238E1
8.284385906E1,6.491746902E-1,1.294157267E0,1.020653534E1
8.284637208E1,6.539656520E-1,1.074372172E0,1.028678417E1
8.284888510E1,6.875023246E-1,8.689598441E-1,1.015383434E1
8.285139812E1,6.922932863E-1,6.539656520E-1,1.011610603E1
8.285391114E1,7.162480950E-1,5.485646129E-1,1.031073856E1
8.285642416E1,7.731407285E-1,4.772990942E-1,1.051016235E1
8.285893718E1,8.497959971E-1,3.862709105E-1,1.061496449E1
8.286145020E1,8.923157454E-1,4.054347575E-1,1.075270462E1
8.286396322E1,9.354343414E-1,4.102256894E-1,1.082396984E1
8.286647630E1,9.498072267E-1,4.725081325E-1,1.088565350E1
8.286898932E1,1.111502051E0,5.198188424E-1,1.105693054E1
8.287150234E1,1.149829745E0,5.341917276E-1,1.108088493E1
8.287401536E1,1.164202571E0,5.677284002E-1,1.103297520E1
8.287652838E1,1.249840975E0,5.868922472E-1,1.105213928E1
8.287904140E1,1.378597856E0,6.252198815E-1,1.117550659E1
8.288155442E1,1.402552724E0,6.204289198E-1,1.136115551E1
8.288406744E1,1.412134647E0,5.581464767E-1,1.130366421E1
8.288658046E1,1.450462222E0,5.821012855E-1,1.130845547E1
8.288909348E1,1.426507473E0,5.677284002E-1,1.147494125E1
8.289160650E1,1.560055375E0,5.006549954E-1,1.169352818E1
8.289411953E1,1.664857626E0,3.623161316E-1,1.188816071E1
8.289663255E1,1.736123085E0,2.575139403E-1,1.217801380E1
8.289914557E1,1.841524124E0,2.096043676E-1,1.246367455E1
8.290165859E1,1.984055161E0,4.251974449E-2,1.269603634E1
8.290417161E1,2.017591715E0,-7.725418359E-2,1.293378735E1
8.290668463E1,2.036755562E0,-2.012201995E-1,1.317632961E1
8.290919765E1,2.075083256E0,-2.778755128E-1,1.331886101E1
8.291171067E1,2.094247103E0,-2.874574363E-1,1.348055553E1
8.291422369E1,2.155930758E0,-4.449601471E-1,1.364644241E1
8.291673671E1,2.175094604E0,-4.928697050E-1,1.376561737E1
8.291924979E1,2.260732889E0,-5.120335221E-1,1.374645329E1
8.292176281E1,2.284687757E0,-5.551521778E-1,1.384646511E1
8.292427583E1,2.342179060E0,-5.791069269E-1,1.385544777E1
8.292678885E1,2.399071693E0,-6.030617356E-1,1.382250977E1
8.292930187E1,2.451772213E0,-6.126436591E-1,1.383688259E1
8.293181489E1,2.546992540E0,-6.222255230E-1,1.397462273E1
8.293432791E1,2.618257999E0,-5.934798121E-1,1.405067921E1
8.293684093E1,2.651794672E0,-5.359883308E-1,1.408840847E1
8.293935395E1,2.642212868E0,-5.311973691E-1,1.413152695E1
8.294186697E1,2.647003889E0,-4.976606667E-1,1.425010300E1
8.294437999E1,2.647003889E0,-4.114234447E-1,1.426447582E1
8.294689302E1,2.594902039E0,-3.114122152E-1,1.421237373E1
8.294940598E1,2.523037672E0,-2.635026276E-1,1.406026173E1
8.295191895E1,2.432608366E0,-2.251749784E-1,1.396983242E1
8.295443187E1,2.432608366E0,-2.299659401E-1,1.387940311E1
8.295694484E1,2.394280910E0,-2.108021080E-1,1.388898468E1
8.295945781E1,2.366133928E0,-2.395478487E-1,1.384167385E1
8.296197078E1,2.227795124E0,-2.778755128E-1,1.369435215E1
8.296448374E1,2.165512562E0,-3.066212535E-1,1.359913158E1
8.296699671E1,2.099038124E0,-3.593217731E-1,1.338054466E1
8.296950968E1,2.031964779E0,-3.449489176E-1,1.313321114E1
8.297202265E1,1.941535354E0,-4.168132544E-1,1.290084934E1
8.297453562E1,1.936744452E0,-5.072425604E-1,1.260141468E1
8.297704859E1,1.970281124E0,-6.030617356E-1,1.234929085E1
8.297956156E1,2.017591715E0,-6.551634073E-1,1.202649975E1
8.298207453E1,2.094247103E0,-7.366096377E-1,1.165579987E1
8.298458749E1,2.227795124E0,-8.420107365E-1,1.145158482E1
8.298710046E1,2.313433409E0,-8.989033103E-1,1.119466972E1
8.298961343E1,2.418235540E0,-8.989033103E-1,1.091439915E1
8.299212640E1,2.518246889E0,-1.009095311E0,1.061496449E1
8.299463937E1,2.566156387E0,-1.009095311E0,1.030594730E1
8.299715234E1,2.537410736E0,-1.057004929E0,1.001130390E1
8.299966531E1,2.518246889E0,-1.013886333E0,9.531609535E0
8.300217828E1,2.585320234E0,-9.851405621E-1,9.204027176E0
8.300469119E1,2.527828693E0,-9.276490808E-1,8.738106728E0
8.300720416E1,2.466145277E0,-9.084852338E-1,8.234457016E0
8.300971713E1,2.308642387E0,-9.036942720E-1,7.730808258E0
8.301223010E1,2.389489889E0,-9.180671573E-1,7.298424244E0
8.301474307E1,2.423026562E0,-7.797282934E-1,7.075046062E0
8.301725604E1,2.337388277E0,-6.743271947E-1,7.003780365E0
8.301976900E1,2.361342907E0,-6.413893700E-1,7.222367764E0
8.302228197E1,2.375715733E0,-6.078526974E-1,7.554740429E0
8.302479494E1,2.366133928E0,-4.832877815E-1,7.754763126E0
8.302730791E1,2.370924950E0,-4.072313607E-1,7.811655521E0
8.302982088E1,2.385297775E0,-3.353669941E-1,7.726016998E0
8.303233385E1,2.413444519E0,-2.299659401E-1,7.483474731E0
8.303484682E1,2.394280910E0,-1.922371536E-1,7.340943813E0
8.303735979E1,2.466145277E0,-9.162705392E-2,7.388853550E0
8.303987276E1,2.494890928E0,-7.246322930E-2,7.478683949E0
8.304238572E1,2.475727081E0,-8.683609962E-2,7.607440948E0
8.304489869E1,2.485308886E0,-1.012089700E-1,7.716435432E0
8.304741166E1,2.427817583E0,-9.162705392E-2,7.939813614E0
8.304992463E1,2.313433409E0,2.754800394E-2,8.524310112E0
8.305243755E1,1.989444971E0,4.006437957E-1,8.543474197E0
8.305495052E1,1.550473452E0,5.821012855E-1,8.187147141E0
8.305746348E1,1.273795724E0,5.389826894E-1,8.067972183E0
8.305997645E1,1.040236592E0,3.718980551E-1,8.229666710E0
8.306248942E1,9.114795923E-1,2.664969862E-1,8.386569977E0
8.306500239E1,9.210615158E-1,2.329602838E-1,8.519519806E0
8.306751536E1,9.929258823E-1,2.096043676E-1,8.524310112E0
8.307002833E1,1.088146091E0,2.096043676E-1,8.629112244E0
8.307254130E1,1.126473784E0,1.377400160E-1,8.766852379E0
8.307505426E1,1.183366418E0,1.317513175E-2,8.956694603E0
8.307756723E1,1.236066937E0,-5.329939723E-2,9.023168564E0
8.308008020E1,1.236066937E0,-8.204513788E-2,9.232173920E0
8.308259317E1,1.216903090E0,-2.114009857E-1,9.208818436E0
8.308510614E1,1.083355188E0,-2.209828943E-1,9.142343521E0
8.308761911E1,8.833327293E-1,-1.730733216E-1,9.132761955E0
8.309013208E1,7.593666911E-1,-1.497174054E-2,9.260919571E0
8.309264505E1,6.497735381E-1,1.569038481E-1,9.398659706E0
8.309515802E1,5.779091716E-1,3.048246503E-1,9.522027016E0
8.309767098E1,4.299883842E-1,4.862821400E-1,9.622038841E0
8.310018395E1,2.916495204E-1,7.060673237E-1,9.731631279E0
8.310269687E1,1.916382909E-1,8.018864393E-1,9.707676888E0
8.310520984E1,2.036156692E-2,9.450162649E-1,9.565145493E0
8.310772281E1,-6.587565690E-2,1.002507806E0,9.403450966E0
8.311023578E1,-1.658868939E-1,1.083954096E0,9.194445610E0
8.311274874E1,-2.131975889E-1,1.116891861E0,9.047123909E0
8.311526171E1,-2.084066272E-1,1.074372172E0,8.842908859E0
8.311777468E1,-2.084066272E-1,1.055208325E0,8.757270813E0
8.312028765E1,-1.802597642E-1,1.012089729E0,8.533892632E0
8.312280062E1,-1.227682754E-1,9.306434393E-1,8.410525322E0
8.312531359E1,-1.323501915E-1,8.923157454E-1,8.344050407E0
8.312782656E1,-1.179773211E-1,8.450050354E-1,8.229666710E0
8.313033953E1,-1.227682754E-1,8.162593246E-1,8.087135315E0
8.313285249E1,-1.898416728E-1,6.869034767E-1,7.982932091E0
8.313536546E1,-1.946326345E-1,6.677396297E-1,7.863757133E0
8.313787843E1,-2.515252531E-1,6.916944385E-1,7.702661037E0
8.314039140E1,-3.042257726E-1,6.204289198E-1,7.626605034E0
8.314290437E1,-4.138189256E-1,6.060560942E-1,7.484073639E0
8.314541734E1,-5.042482615E-1,6.060560942E-1,7.379271507E0
8.314793031E1,-5.234120488E-1,6.060560942E-1,7.260695457E0
8.315044322E1,-5.569487810E-1,6.533667445E-1,7.170266151E0
8.315295619E1,-6.521690488E-1,6.773215532E-1,7.013362408E0
8.315546916E1,-6.857057214E-1,6.533667445E-1,6.942096710E0
8.315798213E1,-5.898866057E-1,6.060560942E-1,7.113373756E0
8.316049510E1,-3.419545591E-1,5.341917276E-1,8.068570137E0
8.316300807E1,-2.419433296E-1,5.246098042E-1,8.709959984E0
8.316552104E1,-2.611071467E-1,6.012651324E-1,8.786016464E0
8.316803401E1,-4.329827428E-1,6.533667445E-1,8.648276329E0
8.317054697E1,-5.425758958E-1,7.443949580E-1,8.187147141E0
8.317305994E1,-6.809147596E-1,8.587790728E-1,7.873339176E0
8.317557291E1,-7.713440657E-1,9.977167845E-1,7.683497429E0
8.317808588E1,-8.521915078E-1,1.097728014E0,7.460119247E0
8.318059885E1,-9.474117756E-1,1.073773265E0,7.284051418E0
8.318311182E1,-9.905303717E-1,1.031253457E0,7.251113415E0
8.318562479E1,-9.713665247E-1,1.055208325E0,7.364898682E0
8.318813776E1,-9.522027373E-1,1.002507806E0,7.497848034E0
8.319065072E1,-8.857281804E-1,9.114795923E-1,7.669124603E0
8.319316369E1,-8.090728521E-1,7.587678432E-1,7.811655521E0
8.319567666E1,-6.809147596E-1,7.635588050E-1,8.039824486E0
8.319818958E1,-5.521578193E-1,7.970954776E-1,8.082345009E0
8.320070255E1,-5.707227588E-1,7.300220728E-1,8.115880966E0
8.320321552E1,-5.755137205E-1,7.012763619E-1,8.111090660E0
8.320572848E1,-5.707227588E-1,7.204401493E-1,8.077553749E0
8.320824145E1,-5.473668575E-1,7.204401493E-1,7.997304916E0
8.321075442E1,-6.330052018E-1,7.108582854E-1,7.868547916E0
8.321326739E1,-6.761237979E-1,7.012763619E-1,7.882921219E0
8.321578036E1,-6.234232783E-1,7.060673237E-1,7.902084827E0
8.321829333E1,-5.521578193E-1,6.725305915E-1,8.011078835E0
8.322080630E1,-4.611296058E-1,6.725305915E-1,8.139836311E0
8.322331926E1,-3.850731850E-1,6.964854002E-1,8.324887276E0
8.322583223E1,-3.132088184E-1,7.396039963E-1,8.514728546E0
8.322834520E1,-3.419545591E-1,7.635588050E-1,8.496163368E0
8.323085817E1,-4.898753762E-1,8.444061875E-1,8.434479713E0
8.323337114E1,-5.234120488E-1,9.066886306E-1,8.519519806E0
8.323588411E1,-5.090391636E-1,8.539881110E-1,8.633903503E0
8.323839708E1,-4.946663082E-1,8.306322098E-1,8.781225204E0
8.324091005E1,-4.042370021E-1,8.779428601E-1,9.099225044E0
8.324342302E1,-3.275817037E-1,8.491971493E-1,9.256129265E0
8.324593598E1,-2.706890702E-1,7.875135541E-1,9.375304222E0
8.324844890E1,-1.323501915E-1,8.018864393E-1,9.417823792E0
8.325096187E1,-7.485870272E-2,7.396039963E-1,9.465134621E0
8.325347484E1,6.827113777E-2,6.964854002E-1,9.508253098E0
8.325598781E1,1.826552451E-1,7.012763619E-1,9.460343361E0
8.325850078E1,2.874574363E-1,6.869034767E-1,9.341767311E0
8.326101374E1,4.826889336E-1,4.814911783E-1,9.265710831E0
8.326352671E1,6.497735381E-1,3.766889870E-1,9.175281525E0
8.326603968E1,7.114571333E-1,3.766889870E-1,9.056705475E0
8.326855265E1,7.545757294E-1,4.335816205E-1,9.042332649E0
8.327106562E1,7.402028441E-1,5.150278807E-1,8.956694603E0
8.327357859E1,7.354119420E-1,5.629374385E-1,8.871654510E0
8.327609156E1,7.402028441E-1,6.294119954E-1,8.838118553E0
8.327860453E1,7.024740577E-1,7.491859198E-1,8.805180550E0
8.328111749E1,7.114571333E-1,8.587790728E-1,8.790807724E0
8.328363046E1,7.641576529E-1,9.785529971E-1,8.681214333E0
8.328614343E1,8.120672107E-1,9.929258823E-1,8.633903503E0
8.328865640E1,8.024852872E-1,1.073773265E0,8.600366592E0
8.329116937E1,8.833327293E-1,1.174383402E0,8.444062233E0
8.329368234E1,9.072874784E-1,1.236665845E0,8.324887276E0
8.329619526E1,8.641688824E-1,1.331886053E0,8.324887276E0
8.329870822E1,8.168581724E-1,1.489388824E0,8.334468842E0
8.330122119E1,7.593666911E-1,1.522925496E0,8.358423233E0
8.330373416E1,6.785193086E-1,1.681027055E0,8.296739578E0
8.330624713E1,6.114459038E-1,1.814574957E0,8.282366753E0
8.330876010E1,6.593554616E-1,1.938541055E0,8.239248276E0
8.331127307E1,5.785080791E-1,2.058315039E0,8.167983055E0
8.331378604E1,6.162368655E-1,2.143953323E0,8.154209137E0
8.331629900E1,6.737283468E-1,2.230190516E0,8.182355881E0
8.331881197E1,7.545757294E-1,2.302054882E0,8.244039536E0
8.332132494E1,8.545869589E-1,2.311636686E0,8.139836311E0
8.332383791E1,9.977167845E-1,2.373320341E0,8.211101532E0
8.332635088E1,1.107309937E0,2.416439056E0,8.305723190E0
8.332886385E1,1.169592381E0,2.378111362E0,8.301530838E0
8.333137682E1,1.212710977E0,2.297263861E0,8.391361237E0
8.333388979E1,1.264812708E0,2.211026669E0,8.486581802E0
8.333640276E1,1.298349380E0,2.143953323E0,8.667440414E0
8.333891572E1,1.283976555E0,2.106224537E0,8.747688293E0
8.334142869E1,1.355242014E0,2.063105822E0,8.938129425E0
8.334394166E1,1.374405861E0,1.991241574E0,9.113597870E0
8.334645458E1,1.322304130E0,1.962495804E0,9.194445610E0
8.334896755E1,1.207920074E0,2.000823498E0,9.346558571E0
8.335148052E1,1.097728014E0,2.058315039E0,9.574728012E0
8.335399348E1,8.264400959E-1,2.358947515E0,9.916682243E0
8.335650645E1,2.730845511E-1,2.970992327E0,1.067245579E1
8.335901942E1,1.018078402E-1,2.923082590E0,1.094793606E1
8.336153239E1,-4.611296207E-2,2.727252245E0,1.100482845E1
8.336404536E1,-2.131975889E-1,2.626642227E0,1.117610550E1
8.336655833E1,-9.402253479E-2,2.497885227E0,1.141385651E1
8.336907130E1,-2.694913372E-2,2.330800533E0,1.150428581E1
8.337158427E1,9.701687843E-2,2.220608711E0,1.155638695E1
8.337409723E1,2.161919326E-1,2.034360170E0,1.149949455E1
8.337661020E1,3.449489176E-1,1.852902651E0,1.145158482E1
8.337912317E1,5.258075595E-1,1.694801092E0,1.141864777E1
8.338163614E1,6.593554616E-1,1.522925496E0,1.146595764E1
8.338414911E1,8.833327293E-1,1.303140283E0,1.142822933E1
8.338666208E1,1.045626402E0,1.203129053E0,1.149949455E1
8.338917505E1,1.198338151E0,1.059400439E0,1.154201412E1
8.339168802E1,1.346258998E0,9.641801119E-1,1.159890747E1
8.339420093E1,1.531908512E0,8.635700345E-1,1.163723469E1
8.339671390E1,1.641501665E0,7.875135541E-1,1.164681625E1
8.339922687E1,1.736721992E0,7.587678432E-1,1.176539326E1
8.340173984E1,1.808586359E0,8.539881110E-1,1.182707691E1
8.340425281E1,1.865478873E0,8.779428601E-1,1.191271496E1
8.340676578E1,1.903806567E0,8.731519580E-1,1.200314426E1
8.340927874E1,1.942134261E0,8.635700345E-1,1.214567471E1
8.341179171E1,1.946925163E0,8.731519580E-1,1.219777679E1
8.341430468E1,1.899015665E0,9.162705541E-1,1.228820610E1
8.341681765E1,1.818168163E0,8.539881110E-1,1.236426258E1
8.341933062E1,1.794213414E0,8.779428601E-1,1.234030819E1
8.342184359E1,1.679829359E0,9.402253032E-1,1.228820610E1
8.342435656E1,1.536699533E0,9.689710736E-1,1.222652245E1
8.342686953E1,1.379196763E0,9.066886306E-1,1.211692905E1
8.342938249E1,1.283976555E0,9.066886306E-1,1.204087257E1
